year,month,category_code,category_name,yoy_growth,is_preliminary
2023,1,spare_parts,Suku Cadang dan Aksesori,-10.8,False
2023,2,spare_parts,Suku Cadang dan Aksesori,-1.5,False
2023,3,spare_parts,Suku Cadang dan Aksesori,-9.5,False
2023,4,spare_parts,Suku Cadang dan Aksesori,-4.9,False
2023,5,spare_parts,Suku Cadang dan Aksesori,-1.2,False
2023,10,spare_parts,Suku Cadang dan Aksesori,11.0,False
2023,11,spare_parts,Suku Cadang dan Aksesori,10.8,False
2023,12,spare_parts,Suku Cadang dan Aksesori,9.0,False
2024,1,spare_parts,Suku Cadang dan Aksesori,9.8,False
2024,2,spare_parts,Suku Cadang dan Aksesori,9.0,False
2024,3,spare_parts,Suku Cadang dan Aksesori,17.3,False
2024,4,spare_parts,Suku Cadang dan Aksesori,6.5,False
2024,5,spare_parts,Suku Cadang dan Aksesori,11.0,False
2024,10,spare_parts,Suku Cadang dan Aksesori,8.8,False
2024,11,spare_parts,Suku Cadang dan Aksesori,7.2,False
2024,12,spare_parts,Suku Cadang dan Aksesori,13.0,False
2025,1,spare_parts,Suku Cadang dan Aksesori,15.2,False
2025,2,spare_parts,Suku Cadang dan Aksesori,16.1,False
2025,3,spare_parts,Suku Cadang dan Aksesori,9.5,False
2025,4,spare_parts,Suku Cadang dan Aksesori,8.7,False
2025,5,spare_parts,Suku Cadang dan Aksesori,1.6,False
2025,10,spare_parts,Suku Cadang dan Aksesori,12.0,False
2025,11,spare_parts,Suku Cadang dan Aksesori,17.7,False
2025,12,spare_parts,Suku Cadang dan Aksesori,14.8,False
2026,1,spare_parts,Suku Cadang dan Aksesori,7.4,False
2026,2,spare_parts,Suku Cadang dan Aksesori,13.1,False
2026,3,spare_parts,Suku Cadang dan Aksesori,15.5,False
2026,4,spare_parts,Suku Cadang dan Aksesori,14.7,False
2026,4,spare_parts,Suku Cadang dan Aksesori,-0.8,False
2026,5,spare_parts,Suku Cadang dan Aksesori,16.6,True
2026,5,spare_parts,Suku Cadang dan Aksesori,1.9,True
2012,1,total_index,INDEKS TOTAL,15.1,False
2012,2,total_index,INDEKS TOTAL,11.6,False
2012,3,total_index,INDEKS TOTAL,12.5,False
2012,4,total_index,INDEKS TOTAL,11.7,False
2012,5,total_index,INDEKS TOTAL,8.0,False
2012,6,total_index,INDEKS TOTAL,14.3,False
2012,7,total_index,INDEKS TOTAL,20.0,False
2012,8,total_index,INDEKS TOTAL,10.6,False
2012,9,total_index,INDEKS TOTAL,19.2,False
2012,10,total_index,INDEKS TOTAL,19.3,False
2012,11,total_index,INDEKS TOTAL,17.2,False
2012,12,total_index,INDEKS TOTAL,15.1,False
2013,1,total_index,INDEKS TOTAL,8.0,False
2013,2,total_index,INDEKS TOTAL,13.3,False
2013,3,total_index,INDEKS TOTAL,9.3,False
2013,4,total_index,INDEKS TOTAL,10.0,False
2013,5,total_index,INDEKS TOTAL,12.0,False
2013,6,total_index,INDEKS TOTAL,14.9,False
2013,7,total_index,INDEKS TOTAL,15.2,False
2013,8,total_index,INDEKS TOTAL,2.0,False
2013,9,total_index,INDEKS TOTAL,11.4,False
2013,10,total_index,INDEKS TOTAL,12.9,False
2013,11,total_index,INDEKS TOTAL,17.7,False
2014,1,total_index,INDEKS TOTAL,24.0,False
2014,2,total_index,INDEKS TOTAL,18.8,False
2014,3,total_index,INDEKS TOTAL,16.9,False
2014,4,total_index,INDEKS TOTAL,15.9,False
2014,5,total_index,INDEKS TOTAL,14.8,False
2014,6,total_index,INDEKS TOTAL,8.7,False
2014,7,total_index,INDEKS TOTAL,19.2,False
2014,8,total_index,INDEKS TOTAL,8.9,False
2014,9,total_index,INDEKS TOTAL,17.9,False
2014,10,total_index,INDEKS TOTAL,17.6,False
2014,11,total_index,INDEKS TOTAL,11.4,False
2014,12,total_index,INDEKS TOTAL,3.8,False
2015,1,total_index,INDEKS TOTAL,10.9,False
2015,2,total_index,INDEKS TOTAL,16.0,False
2015,3,total_index,INDEKS TOTAL,19.7,False
2015,4,total_index,INDEKS TOTAL,23.1,False
2015,5,total_index,INDEKS TOTAL,20.6,False
2015,6,total_index,INDEKS TOTAL,22.3,False
2015,7,total_index,INDEKS TOTAL,8.5,False
2015,8,total_index,INDEKS TOTAL,5.8,False
2015,9,total_index,INDEKS TOTAL,7.1,False
2015,10,total_index,INDEKS TOTAL,8.7,False
2015,11,total_index,INDEKS TOTAL,9.7,False
2015,12,total_index,INDEKS TOTAL,11.4,False
2016,1,total_index,INDEKS TOTAL,12.9,False
2016,2,total_index,INDEKS TOTAL,10.6,False
2016,3,total_index,INDEKS TOTAL,11.1,False
2016,4,total_index,INDEKS TOTAL,11.2,False
2016,5,total_index,INDEKS TOTAL,13.6,False
2016,6,total_index,INDEKS TOTAL,16.3,False
2016,7,total_index,INDEKS TOTAL,6.3,False
2016,8,total_index,INDEKS TOTAL,11.4,False
2016,9,total_index,INDEKS TOTAL,10.6,False
2016,10,total_index,INDEKS TOTAL,8.1,False
2016,11,total_index,INDEKS TOTAL,9.9,False
2016,12,total_index,INDEKS TOTAL,10.5,False
2017,1,total_index,INDEKS TOTAL,6.3,False
2017,2,total_index,INDEKS TOTAL,3.7,False
2017,3,total_index,INDEKS TOTAL,4.2,False
2017,4,total_index,INDEKS TOTAL,4.2,False
2017,5,total_index,INDEKS TOTAL,4.3,False
2017,6,total_index,INDEKS TOTAL,6.3,False
2017,7,total_index,INDEKS TOTAL,-3.3,False
2017,8,total_index,INDEKS TOTAL,2.2,False
2017,9,total_index,INDEKS TOTAL,1.8,False
2017,10,total_index,INDEKS TOTAL,2.2,False
2017,11,total_index,INDEKS TOTAL,2.5,False
2017,12,total_index,INDEKS TOTAL,0.7,False
2018,1,total_index,INDEKS TOTAL,-1.8,False
2018,2,total_index,INDEKS TOTAL,1.5,False
2018,3,total_index,INDEKS TOTAL,2.5,False
2018,4,total_index,INDEKS TOTAL,4.1,False
2018,5,total_index,INDEKS TOTAL,8.3,False
2018,6,total_index,INDEKS TOTAL,2.3,False
2018,7,total_index,INDEKS TOTAL,2.9,False
2018,8,total_index,INDEKS TOTAL,6.1,False
2018,9,total_index,INDEKS TOTAL,4.8,False
2018,10,total_index,INDEKS TOTAL,2.9,False
2018,11,total_index,INDEKS TOTAL,3.4,False
2018,12,total_index,INDEKS TOTAL,7.7,False
2019,1,total_index,INDEKS TOTAL,7.2,False
2019,2,total_index,INDEKS TOTAL,9.1,False
2019,3,total_index,INDEKS TOTAL,10.1,False
2019,4,total_index,INDEKS TOTAL,6.7,False
2019,5,total_index,INDEKS TOTAL,7.7,False
2019,6,total_index,INDEKS TOTAL,-1.8,False
2019,7,total_index,INDEKS TOTAL,2.4,False
2019,8,total_index,INDEKS TOTAL,1.1,False
2019,9,total_index,INDEKS TOTAL,0.7,False
2019,10,total_index,INDEKS TOTAL,3.6,False
2019,11,total_index,INDEKS TOTAL,1.3,False
2019,12,total_index,INDEKS TOTAL,-0.5,False
2020,1,total_index,INDEKS TOTAL,-0.3,False
2020,2,total_index,INDEKS TOTAL,-0.8,False
2020,3,total_index,INDEKS TOTAL,-4.5,False
2020,4,total_index,INDEKS TOTAL,-16.9,False
2020,5,total_index,INDEKS TOTAL,-20.6,False
2020,6,total_index,INDEKS TOTAL,-17.1,False
2020,7,total_index,INDEKS TOTAL,-12.3,False
2020,8,total_index,INDEKS TOTAL,-9.2,False
2020,9,total_index,INDEKS TOTAL,-8.7,False
2020,10,total_index,INDEKS TOTAL,-14.9,False
2020,11,total_index,INDEKS TOTAL,-16.3,False
2020,12,total_index,INDEKS TOTAL,-19.2,False
2021,1,total_index,INDEKS TOTAL,-16.4,False
2021,2,total_index,INDEKS TOTAL,-18.1,False
2021,3,total_index,INDEKS TOTAL,-14.6,False
2021,4,total_index,INDEKS TOTAL,15.6,False
2021,5,total_index,INDEKS TOTAL,14.7,False
2021,7,total_index,INDEKS TOTAL,-2.9,False
2021,8,total_index,INDEKS TOTAL,-2.1,False
2021,9,total_index,INDEKS TOTAL,-2.2,False
2021,10,total_index,INDEKS TOTAL,6.5,False
2021,11,total_index,INDEKS TOTAL,10.8,False
2021,12,total_index,INDEKS TOTAL,13.8,False
2022,1,total_index,INDEKS TOTAL,15.2,False
2022,2,total_index,INDEKS TOTAL,12.9,False
2022,3,total_index,INDEKS TOTAL,9.3,False
2022,4,total_index,INDEKS TOTAL,8.5,False
2022,5,total_index,INDEKS TOTAL,2.9,False
2022,9,total_index,INDEKS TOTAL,4.6,False
2022,10,total_index,INDEKS TOTAL,3.7,False
2022,11,total_index,INDEKS TOTAL,1.3,False
2022,12,total_index,INDEKS TOTAL,0.7,False
2023,1,total_index,INDEKS TOTAL,-0.6,False
2023,2,total_index,INDEKS TOTAL,0.6,False
2023,3,total_index,INDEKS TOTAL,4.9,False
2023,4,total_index,INDEKS TOTAL,1.5,False
2023,5,total_index,INDEKS TOTAL,-4.5,False
2023,10,total_index,INDEKS TOTAL,2.4,False
2023,11,total_index,INDEKS TOTAL,2.1,False
2023,12,total_index,INDEKS TOTAL,0.2,False
2024,1,total_index,INDEKS TOTAL,1.1,False
2024,2,total_index,INDEKS TOTAL,6.4,False
2024,3,total_index,INDEKS TOTAL,9.3,False
2024,4,total_index,INDEKS TOTAL,-2.7,False
2024,5,total_index,INDEKS TOTAL,2.1,False
2024,10,total_index,INDEKS TOTAL,1.5,False
2024,11,total_index,INDEKS TOTAL,0.9,False
2024,12,total_index,INDEKS TOTAL,1.8,False
2025,1,total_index,INDEKS TOTAL,0.5,False
2025,2,total_index,INDEKS TOTAL,2.0,False
2025,3,total_index,INDEKS TOTAL,5.5,False
2025,4,total_index,INDEKS TOTAL,-0.3,False
2025,5,total_index,INDEKS TOTAL,1.9,False
2025,10,total_index,INDEKS TOTAL,4.3,False
2025,11,total_index,INDEKS TOTAL,6.3,False
2025,12,total_index,INDEKS TOTAL,3.5,False
2026,1,total_index,INDEKS TOTAL,5.7,False
2026,2,total_index,INDEKS TOTAL,6.5,False
2026,3,total_index,INDEKS TOTAL,3.4,False
2026,4,total_index,INDEKS TOTAL,-3.7,False
2026,4,total_index,INDEKS TOTAL,-7.0,False
2026,5,total_index,INDEKS TOTAL,-3.2,True
2026,5,total_index,INDEKS TOTAL,0.4,True
