sector_52,country_iso,country_name,export_usd,sector_total,w_kc
11,THA,Thailand,2094692.78,563940968.438,0.00371438305998918
11,TLS,Timor-Leste,19899449.707,563940968.438,0.03528640552949605
11,TUN,Tunisia,966.14,563940968.438,1.713193497319424e-06
11,TUR,Türkiye,1536808.8,563940968.438,0.002725123525351675
11,TZA,United Rep. of Tanzania,53154.8,563940968.438,9.425596467521738e-05
11,USA,USA,1977632.648,563940968.438,0.0035068079084192697
11,VNM,Viet Nam,4874167.036,563940968.438,0.008643044766725207
11,VUT,Vanuatu,1227.35,563940968.438,2.1763802750481243e-06
11,YEM,Yemen,1506151.54,563940968.438,0.0026707609914770492
12,AFG,Afghanistan,495815.44,9576477910.162,5.177429997242196e-05
12,AGO,Angola,2857623.38,9576477910.162,0.00029840024764925905
12,ALB,Albania,2676336.456,9576477910.162,0.00027946980937114965
12,ARE,United Arab Emirates,92951018.087,9576477910.162,0.009706179971277935
12,ARG,Argentina,3477196.3899999997,9576477910.162,0.00036309762551743597
12,ARM,Armenia,362058.5,9576477910.162,3.780706261701963e-05
12,ASM,American Samoa,372748.47,9576477910.162,3.8923336272144583e-05
12,ATA,Antarctica,38571.78,9576477910.162,4.027762645290485e-06
12,AUS,Australia,236971723.674,9576477910.162,0.024745185641011025
12,AUT,Austria,1887991.6,9576477910.162,0.0001971488492649864
12,AZE,Azerbaijan,917241.56,9576477910.162,9.578067934837261e-05
12,BEL,Belgium,18629697.365000002,9576477910.162,0.0019453600310852545
12,BEN,Benin,1636649.89,9576477910.162,0.0001709031133735799
12,BFA,Burkina Faso,105600.0,9576477910.162,1.1027018596048076e-05
12,BGD,Bangladesh,6363159.521,9576477910.162,0.0006644571815121909
12,BGR,Bulgaria,3973900.12,9576477910.162,0.0004149646829742205
12,BHR,Bahrain,3990008.15,9576477910.162,0.00041664672413289184
12,BIH,Bosnia Herzegovina,66570.0,9576477910.162,6.951407461542807e-06
12,BLR,Belarus,413160.94,9576477910.162,4.3143308414211206e-05
12,BRA,Brazil,25640142.336,9576477910.162,0.002677408393412799
12,BRB,Barbados,62386.25,9576477910.162,6.514529724315382e-06
12,BRN,Brunei Darussalam,17511763.994999997,9576477910.162,0.0018286226062733913
12,CAF,Central African Rep.,14154.144,9576477910.162,1.4780114498024839e-06
12,CAN,Canada,57334488.985999994,9576477910.162,0.005987012085639541
12,CHE,Switzerland,5793436.864,9576477910.162,0.0006049653033556671
12,CHL,Chile,5163698.2,9576477910.162,0.000539206402232765
12,CHN,China,1696084449.0830002,9576477910.162,0.17710942008055114
12,CIV,Côte d'Ivoire,2574041.21,9576477910.162,0.00026878788153090994
12,CMR,Cameroon,2282263.173,9576477910.162,0.00023831968228926788
12,COD,Dem. Rep. of the Congo,2202484.38,9576477910.162,0.0002299889793159604
12,COG,Congo,655999.0399999999,9576477910.162,6.850107588134171e-05
12,COK,Cook Isds,135329.3,9576477910.162,1.41314271561569e-05
12,COL,Colombia,2724096.37,9576477910.162,0.0002844570201649343
12,COM,Comoros,769939.75,9576477910.162,8.039905247241105e-05
12,CPV,Cabo Verde,26698.75,9576477910.162,2.787950878231426e-06
12,CRI,Costa Rica,3300.0,9576477910.162,3.445943311265024e-07
12,CUB,Cuba,237878.6,9576477910.162,2.4839883956457216e-05
12,CXR,Christmas Isds,5056.937,9576477910.162,5.280581282011701e-07
12,CYP,Cyprus,85049.17,9576477910.162,8.881049045155815e-06
12,CZE,Czechia,502339.598,9576477910.162,5.245556902156548e-05
12,DEU,Germany,47828885.245000005,9576477910.162,0.004994412945311217
12,DJI,Djibouti,279000.64,9576477910.162,2.9133951189292753e-05
12,DMA,Dominica,48087.5,9576477910.162,5.021418150922935e-06
12,DNK,Denmark,2748260.9,9576477910.162,0.00028698034139291496
12,DOM,Dominican Rep.,1473477.75,9576477910.162,0.00015386426657304053
12,DZA,Algeria,4540213.4399999995,9576477910.162,0.0004741005495540474
12,ECU,Ecuador,919746.0,9576477910.162,9.604219929584124e-05
12,EGY,Egypt,11942749.627,9576477910.162,0.0012470920665234397
12,ESP,Spain,127531435.75199999,9576477910.162,0.013317154485019075
12,EST,Estonia,76822163.979,9576477910.162,0.008021964306676966
12,ETH,Ethiopia,581783.26,9576477910.162,6.0751276769786676e-05
12,FIN,Finland,22454688.36,9576477910.162,0.0023447752472934118
12,FJI,Fiji,4861129.35,9576477910.162,0.0005076113990553513
12,FRA,France,28987916.244,9576477910.162,0.0030269913966218948
12,FSM,FS Micronesia,400048.67,9576477910.162,4.1774092077786934e-05
12,GAB,Gabon,1759928.45,9576477910.162,0.00018377617183583397
12,GBR,United Kingdom,79475383.101,9576477910.162,0.008299020145670188
12,GEO,Georgia,551579.587,9576477910.162,5.759733298342347e-05
12,GHA,Ghana,7589268.26,9576477910.162,0.0007924905514528165
12,GIN,Guinea,1315990.2110000001,9576477910.162,0.00013741902016017266
12,GMB,Gambia,2801500.14,9576477910.162,0.00029253971724063724
12,GNB,Guinea-Bissau,114985.5,9576477910.162,1.2007076200529224e-05
12,GNQ,Equatorial Guinea,634162.74,9576477910.162,6.622087430777273e-05
12,GRC,Greece,4667441.46,9576477910.162,0.00048738602060024414
12,GRD,Grenada,23844.41,9576477910.162,2.4898934894109347e-06
12,GTM,Guatemala,976175.0,9576477910.162,0.00010193465793557984
12,GUM,Guam,125581.48,9576477910.162,1.3113535182568556e-05
12,GUY,Guyana,134068.97,9576477910.162,1.3999820315748217e-05
12,HKG,"China, Hong Kong SAR",69501403.776,9576477910.162,0.007257512044407177
12,HND,Honduras,190932.25,9576477910.162,1.993762756946307e-05
12,HRV,Croatia,18007964.288,9576477910.162,0.001880437093567667
12,HTI,Haiti,28328.33,9576477910.162,2.9581157358426763e-06
12,HUN,Hungary,374205.12,9576477910.162,3.907544334257956e-05
12,IND,India,274586534.601,9576477910.162,0.028673019159750242
12,IRL,Ireland,203355.09,9576477910.162,2.1234851884763544e-05
12,IRN,Iran,7986144.518,9576477910.162,0.0008339333722605436
12,IRQ,Iraq,26567622.919999998,9576477910.162,0.0027742582574965253
12,ISR,Israel,19305426.05,9576477910.162,0.002015921326306638
12,ITA,Italy,139185751.75,9576477910.162,0.014534127583827472
12,JAM,Jamaica,1022160.26,9576477910.162,0.00010673655487842175
12,JOR,Jordan,29026846.795,9576477910.162,0.003031056623040753
12,JPN,Japan,275465274.778,9576477910.162,0.028764779427485787
12,KAZ,Kazakhstan,940646.3,9576477910.162,9.822466138639979e-05
12,KEN,Kenya,5502916.42,9576477910.162,0.000574628425149984
12,KGZ,Kyrgyzstan,223653.8,9576477910.162,2.335449442875774e-05
12,KHM,Cambodia,69855973.308,9576477910.162,0.00729453709007911
12,KIR,Kiribati,1368546.136,9576477910.162,0.00014290704253050888
12,KOR,Rep. of Korea,305282474.01600003,9576477910.162,0.03187836664793557
12,KWT,Kuwait,18768172.12,9576477910.162,0.001959819914593476
12,LAO,Lao People's Dem. Rep.,144090.438,9576477910.162,1.5046287304343867e-05
12,LBN,Lebanon,12166439.01,9576477910.162,0.0012704502766188897
12,LBR,Liberia,4546314.975000001,9576477910.162,0.00047473768724258384
12,LBY,Libya,10786788.129999999,9576477910.162,0.001126383648685044
12,LKA,Sri Lanka,5970437.9399999995,9576477910.162,0.0006234482025656342
12,LTU,Lithuania,2739578.81,9576477910.162,0.0002860737356364513
12,LUX,Luxembourg,23.681,9576477910.162,2.472829804668698e-09
12,LVA,Latvia,1639789.01,9576477910.162,0.00017123090820895138
12,MAC,"China, Macao SAR",189039.78,9576477910.162,1.9740011074363988e-05
12,MAR,Morocco,3341763.641,9576477910.162,0.0003489553959555334
12,MDG,Madagascar,6709495.529999999,9576477910.162,0.0007006224619262447
12,MDV,Maldives,3670597.3400000003,9576477910.162,0.0003832930409733391
12,MEX,Mexico,36673771.29,9576477910.162,0.0038295677841102653
12,MHL,Marshall Isds,2831738.1300000004,9576477910.162,0.0002956972444947766
12,MLI,Mali,214911.5,9576477910.162,2.2441601392088883e-05
12,MLT,Malta,763983.91,9576477910.162,7.977712862359395e-05
12,MMR,Myanmar,34864357.413,9576477910.162,0.003640624219056985
12,MNE,Montenegro,716988.1,9576477910.162,7.486970749853388e-05
12,MNG,Mongolia,786886.5700000001,9576477910.162,8.216868220047809e-05
12,MNP,N. Mariana Isds,117256.295,9576477910.162,1.2244198347241468e-05
12,MOZ,Mozambique,351125.28,9576477910.162,3.666538818278966e-05
12,MRT,Mauritania,213331.7,9576477910.162,2.2276634687751416e-05
12,MUS,Mauritius,5226399.637,9576477910.162,0.0005457538445793363
12,MYS,Malaysia,663431394.0270001,9576477910.162,0.06927718105244156
12,NAM,Namibia,191784.81,9576477910.162,2.0026654037022225e-05
12,NCL,New Caledonia,871736.106,9576477910.162,9.102888495936115e-05
12,NER,Niger,2904885.25,9576477910.162,0.0003033354514312099
12,NGA,Nigeria,62861789.929000005,9576477910.162,0.006564186804241957
12,NLD,Netherlands,486558695.807,9576477910.162,0.05080768737436257
12,NOR,Norway,3230850.671,9576477910.162,0.00033737358361904743
12,NPL,Nepal,97470.09,9576477910.162,1.0178072869209086e-05
12,NRU,Nauru,295892.4,9576477910.162,3.089783141315621e-05
12,NZL,New Zealand,216449493.192,9576477910.162,0.022602202523990204
12,OMN,Oman,6856670.578,9576477910.162,0.000715990851994145
12,PAK,Pakistan,23255257.463,9576477910.162,0.002428372694132451
12,PAN,Panama,919049.307,9576477910.162,9.596944885392139e-05
12,PER,Peru,1524526.47,9576477910.162,0.00015919490279221147
12,PHL,Philippines,995030942.055,9576477910.162,0.10390364300836856
12,PLW,Palau,23058.25,9576477910.162,2.4078006774841436e-06
12,PNG,Papua New Guinea,50486670.426,9576477910.162,0.005271945583712617
12,POL,Poland,5043793.54,9576477910.162,0.0005266856549262041
12,PRT,Portugal,1966762.774,9576477910.162,0.00020537433411849527
12,PRY,Paraguay,123777.36,9576477910.162,1.2925144417516453e-05
12,PSE,State of Palestine,2250135.5500000003,9576477910.162,0.0002349648347867317
12,PYF,French Polynesia,230986.03399999999,9576477910.162,2.412014481387683e-05
12,QAT,Qatar,5906824.245,9576477910.162,0.0006168054999356311
12,ROU,Romania,789881.852,9576477910.162,8.248145710875846e-05
12,RUS,Russian Federation,67539515.139,9576477910.162,0.00705264667997939
12,S19,"Other Asia, nes",102245651.803,9576477910.162,0.010676749088984257
12,SAU,Saudi Arabia,280369087.598,9576477910.162,0.029276847942236534
12,SDN,Sudan,1995219.88,9576477910.162,0.00020834589696936372
12,SEN,Senegal,5661781.69,9576477910.162,0.0005912175377120692
12,SGP,Singapore,329363210.78499997,9576477910.162,0.0343929379751922
12,SLB,Solomon Isds,9104960.42,9576477910.162,0.0009507629532918722
12,SLE,Sierra Leone,3632142.25,9576477910.162,0.0003792774633924422
12,SOM,Somalia,4285532.704,9576477910.162,0.00044750614413807004
12,SRB,Serbia,2358864.05,9576477910.162,0.0002463185392509401
12,SUR,Suriname,1097235.44,9576477910.162,0.0001145760947076041
12,SVK,Slovakia,137770.0,9576477910.162,1.4386291211908555e-05
12,SVN,Slovenia,627229.81,9576477910.162,6.549692025441005e-05
12,SWE,Sweden,3083281.64,9576477910.162,0.00032196405285164406
12,SWZ,Eswatini,11879.01,9576477910.162,1.2404362137560707e-06
12,SYC,Seychelles,700401.4500000001,9576477910.162,7.313768763114618e-05
12,SYR,Syria,200876.0,9576477910.162,2.097597904829312e-05
12,TGO,Togo,4134592.0999999996,9576477910.162,0.0004317445452061881
12,THA,Thailand,382799925.128,9576477910.162,0.03997293459235102
12,TJK,Tajikistan,55880.0,9576477910.162,5.835130673742107e-06
12,TKM,Turkmenistan,41720.0,9576477910.162,4.356507725635661e-06
12,TLS,Timor-Leste,83243774.287,9576477910.162,0.008692525066931607
12,TON,Tonga,3480713.1799999997,9576477910.162,0.000363464857607667
12,TTO,Trinidad and Tobago,321663.27900000004,9576477910.162,3.358889165907956e-05
12,TUN,Tunisia,45847.689999999995,9576477910.162,4.787531536134918e-06
12,TUR,Türkiye,42399959.954,9576477910.162,0.004427510860648218
12,TUV,Tuvalu,10814.1,9576477910.162,1.1292356231015483e-06
12,TZA,United Rep. of Tanzania,1790611.61,9576477910.162,0.00018698018486524228
12,UGA,Uganda,205739.78999999998,9576477910.162,2.1483868279138504e-05
12,UKR,Ukraine,273680.48,9576477910.162,2.857840665090306e-05
12,URY,Uruguay,110205.97,9576477910.162,1.1507985611605269e-05
12,USA,USA,1266750931.113,9576477910.162,0.13227733024568433
12,UZB,Uzbekistan,2199025.34,9576477910.162,0.00022962777762652406
12,VEN,Venezuela,13750.0,9576477910.162,1.4358097130270933e-06
12,VNM,Viet Nam,380145233.104,9576477910.162,0.03969572494921249
12,VUT,Vanuatu,1464163.608,9576477910.162,0.0001528916603510686
12,WSM,Samoa,2746507.6,9576477910.162,0.0002867972573805622
12,YEM,Yemen,8493250.359,9576477910.162,0.0008868866444089488
12,ZAF,South Africa,24345364.394,9576477910.162,0.002542204411933757
12,ZMB,Zambia,42585.0,9576477910.162,4.446833209400637e-06
13,ABW,Aruba,36900.0,1747794428.447,2.1112322707646708e-05
13,ALB,Albania,100075.0,1747794428.447,5.7257877912404995e-05
13,ARE,United Arab Emirates,11547683.437,1747794428.447,0.00660700323164474
13,ARG,Argentina,9312.0,1747794428.447,5.327857697929706e-06
13,ARM,Armenia,44952.06,1747794428.447,2.5719306154295318e-05
13,AUS,Australia,46926308.809,1747794428.447,0.026848871952690853
13,AUT,Austria,3242.0,1747794428.447,1.854909220005166e-06
13,AZE,Azerbaijan,2.5,1747794428.447,1.4303741671847363e-09
13,BEL,Belgium,45609259.575,1747794428.447,0.026095322672201236
13,BGD,Bangladesh,921565.21,1747794428.447,0.0005272732279040707
13,BGR,Bulgaria,490634.95,1747794428.447,0.0002807166231991899
13,BHR,Bahrain,5.0,1747794428.447,2.8607483343694727e-09
13,BRA,Brazil,11262375.77,1747794428.447,0.006443764545014122
13,CAF,Central African Rep.,38.24,1747794428.447,2.187900326125773e-08
13,CAN,Canada,390.896,1747794428.447,2.236510161823379e-07
13,CHE,Switzerland,372870.622,1747794428.447,0.00021333780216436184
13,CHN,China,12800665.267,1747794428.447,0.007323896368278283
13,CYP,Cyprus,57174.5,1747794428.447,3.2712371128681485e-05
13,CZE,Czechia,57818.0,1747794428.447,3.3080549439314834e-05
13,DEU,Germany,50052463.155,1747794428.447,0.02863750012035113
13,DOM,Dominican Rep.,28977773.589,1747794428.447,0.016579623505693492
13,EGY,Egypt,166778.39,1747794428.447,9.542220028026447e-05
13,ESP,Spain,2564805.667,1747794428.447,0.0014674527079703268
13,EST,Estonia,41000.0,1747794428.447,2.3458136341829677e-05
13,FIN,Finland,170058.38,1747794428.447,9.729884546611418e-05
13,FJI,Fiji,3316676.53,1747794428.447,0.0018976353717679645
13,FRA,France,219628.4,1747794428.447,0.00012566031589604645
13,FSM,FS Micronesia,11451.8,1747794428.447,6.552143555106465e-06
13,GBR,United Kingdom,72683.86,1747794428.447,4.158604628610879e-05
13,GEO,Georgia,37177.26,1747794428.447,2.1270956924284168e-05
13,GHA,Ghana,6.0,1747794428.447,3.4328980012433672e-09
13,GRC,Greece,919711.0,1747794428.447,0.0005262123422702565
13,GUM,Guam,10247.0,1747794428.447,5.862817636456797e-06
13,HKG,"China, Hong Kong SAR",61052927.014,1747794428.447,0.034931411852736294
13,HND,Honduras,1025513.717,1747794428.447,0.0005867473315561594
13,HRV,Croatia,999453.8,1747794428.447,0.0005718371587258481
13,HUN,Hungary,1089809.208,1747794428.447,0.0006235339753133029
13,IND,India,9906128.334,1747794428.447,0.005667788026308148
13,IRQ,Iraq,159819.4,1747794428.447,9.14406164699857e-05
13,ITA,Italy,4474231.575,1747794428.447,0.002559930105152911
13,JOR,Jordan,758750.0,1747794428.447,0.0004341185597405675
13,JPN,Japan,103724762.021,1747794428.447,0.059346088036889136
13,KGZ,Kyrgyzstan,19705.16,1747794428.447,1.1274300729696792e-05
13,KHM,Cambodia,250362214.203,1747794428.447,0.1432446574540571
13,KOR,Rep. of Korea,32147796.667,1747794428.447,0.018393351153753748
13,LAO,Lao People's Dem. Rep.,281473.7,1747794428.447,0.00016104508368876253
13,LBN,Lebanon,340486.5,1747794428.447,0.0001948092375500583
13,LKA,Sri Lanka,24198907.42,1747794428.447,0.013845396819065216
13,LVA,Latvia,9800.0,1747794428.447,5.607066735364167e-06
13,MAC,"China, Macao SAR",9979.45,1747794428.447,5.709738993084687e-06
13,MDV,Maldives,573786.201,1747794428.447,0.0003282915837589875
13,MEX,Mexico,1.5,1747794428.447,8.582245003108418e-10
13,MLT,Malta,43100.0,1747794428.447,2.4659650642264857e-05
13,MMR,Myanmar,1700577.0,1747794428.447,0.000972984564043407
13,MYS,Malaysia,86181798.628,1747794428.447,0.049308887375603266
13,NGA,Nigeria,3036.0,1747794428.447,1.7370463886291439e-06
13,NIC,Nicaragua,7103174.939,1747794428.447,0.004064079175095847
13,NLD,Netherlands,8363821.757,1747794428.447,0.004785357832060182
13,NPL,Nepal,65691.7,1747794428.447,3.758548427137982e-05
13,NZL,New Zealand,9109899.034,1747794428.447,0.005212225697557914
13,PAK,Pakistan,179964.1,1747794428.447,0.00010296639986426025
13,PHL,Philippines,278976976.092,1747794428.447,0.15961658393652425
13,PNG,Papua New Guinea,7618388.137,1747794428.447,0.00435885823470058
13,POL,Poland,1504710.91,1747794428.447,0.0008609198458980146
13,PRT,Portugal,1.0,1747794428.447,5.721496668738945e-10
13,PRY,Paraguay,10768239.28,1747794428.447,0.006161044516870386
13,ROU,Romania,70762.8,1747794428.447,4.048691244706403e-05
13,RUS,Russian Federation,493652.226,1747794428.447,0.00028244295665745653
13,S19,"Other Asia, nes",15017685.109,1747794428.447,0.008592363532331396
13,SGP,Singapore,156946750.712,1747794428.447,0.08979703113681098
13,SLB,Solomon Isds,1306478.68,1747794428.447,0.0007475013415398455
13,SUR,Suriname,7950.0,1747794428.447,4.5485898516474615e-06
13,SVK,Slovakia,100.0,1747794428.447,5.7214966687389454e-08
13,SWE,Sweden,67612.0,1747794428.447,3.868418327667776e-05
13,TGO,Togo,17.0,1747794428.447,9.726544336856207e-09
13,THA,Thailand,52861837.4,1747794428.447,0.03024488265875198
13,TLS,Timor-Leste,5217686.722,1747794428.447,0.0029852977198446427
13,TUN,Tunisia,506919.715,1747794428.447,0.0002900339460690596
13,TUR,Türkiye,1979859.854,1747794428.447,0.0011327761559230976
13,USA,USA,278733414.4,1747794428.447,0.1594772301955832
13,VNM,Viet Nam,114081519.646,1747794428.447,0.06527170346192655
13,WSM,Samoa,894773.4,1747794428.447,0.000511944302737622
13,ZAF,South Africa,50749.469,1747794428.447,2.9036291782377036e-05
14,ABW,Aruba,232.229,3501336146.544,6.632582256611437e-08
14,AGO,Angola,28.68,3501336146.544,8.191158689036081e-09
14,ALB,Albania,44836.71,3501336146.544,1.2805599954821861e-05
14,ARE,United Arab Emirates,158701463.227,3501336146.544,0.04532597173900214
14,ARG,Argentina,12782044.290000001,3501336146.544,0.0036506190080082828
14,ARM,Armenia,3.0,3501336146.544,8.568157624514731e-10
14,ASM,American Samoa,9.22,3501336146.544,2.6332804432675273e-09
14,AUS,Australia,27408582.829,3501336146.544,0.00782803526478133
14,AUT,Austria,440282.556,3501336146.544,0.0001257470113044078
14,BEL,Belgium,23026591.599999998,3501336146.544,0.006576515546137561
14,BGD,Bangladesh,282853813.696,3501336146.544,0.0807845353480817
14,BGR,Bulgaria,3557230.4359999998,3501336146.544,0.0010159637027456418
14,BHR,Bahrain,435199.98,3501336146.544,0.0001242954008941886
14,BHS,Bahamas,11685.0,3501336146.544,3.3372973947484873e-06
14,BIH,Bosnia Herzegovina,390.0,3501336146.544,1.1138604911869149e-07
14,BLR,Belarus,116204.31,3501336146.544,3.3188561490932445e-05
14,BLZ,Belize,2709.75,3501336146.544,7.73918837434293e-07
14,BOL,Bolivia (Plurinational State of),60754.32000000001,3501336146.544,1.735175300434026e-05
14,BRA,Brazil,105157415.442,3501336146.544,0.03003351036312118
14,BRB,Barbados,1646.6,3501336146.544,4.7027761148419846e-07
14,BRN,Brunei Darussalam,1132821.4039999999,3501336146.544,0.000323539744996536
14,CAF,Central African Rep.,4561.6900000000005,3501336146.544,1.3028426318057534e-06
14,CAN,Canada,12908494.662999999,3501336146.544,0.0036867338989263715
14,CHE,Switzerland,87462.285,3501336146.544,2.497968813600768e-05
14,CHL,Chile,2449846.062,3501336146.544,0.0006996889071670896
14,CHN,China,311650491.161,3501336146.544,0.08900901773416275
14,CIV,Côte d'Ivoire,737567.53,3501336146.544,0.0002106531618587999
14,CMR,Cameroon,1032109.72,3501336146.544,0.0002947759588917921
14,COD,Dem. Rep. of the Congo,179716.67,3501336146.544,5.132802521042993e-05
14,COG,Congo,1647.919,3501336146.544,4.7065432481442304e-07
14,COL,Colombia,11675206.72,3501336146.544,0.0033345003825251207
14,CRI,Costa Rica,2594331.53,3501336146.544,0.0007409547159762821
14,CUW,Curaçao,381.61199999999997,3501336146.544,1.0899039224687717e-07
14,CYM,Cayman Isds,1595.65,3501336146.544,4.5572602378523103e-07
14,CYP,Cyprus,19363.001,3501336146.544,5.530174821721211e-06
14,CZE,Czechia,150325.941,3501336146.544,4.2933878584716715e-05
14,DEU,Germany,40787158.695,3501336146.544,0.011649026825161885
14,DJI,Djibouti,809379.08,3501336146.544,0.0002311629178474906
14,DNK,Denmark,1685877.615,3501336146.544,0.00048149550469869866
14,DOM,Dominican Rep.,16798119.52,3501336146.544,0.004797631194759924
14,DZA,Algeria,358199.2,3501336146.544,0.00010230357355250256
14,ECU,Ecuador,1924192.71,3501336146.544,0.0005495595479740721
14,EGY,Egypt,83814209.679,3501336146.544,0.023937778656793342
14,ESP,Spain,23440152.827000003,3501336146.544,0.006694630805481687
14,EST,Estonia,1068173.93,3501336146.544,0.00030507608675457877
14,ETH,Ethiopia,2679061.87,3501336146.544,0.0007651541462662398
14,FIN,Finland,2759151.556,3501336146.544,0.0007880281813911027
14,FJI,Fiji,2790538.16,3501336146.544,0.0007969923604034436
14,FRA,France,6581769.955,3501336146.544,0.0018797880807578408
14,FSM,FS Micronesia,149160.09,3501336146.544,4.260090541356011e-05
14,GAB,Gabon,1520.0,3501336146.544,4.3411998630874634e-07
14,GBR,United Kingdom,28372877.196999997,3501336146.544,0.008103442802829855
14,GEO,Georgia,96958.82,3501336146.544,2.7691948428231712e-05
14,GHA,Ghana,435797.64,3501336146.544,0.0001244660957303842
14,GIN,Guinea,80483.766,3501336146.544,2.2986586443418647e-05
14,GMB,Gambia,236.25,3501336146.544,6.747424129305351e-08
14,GRC,Greece,8047178.259,3501336146.544,0.0022983163918560007
14,GRD,Grenada,24.96,3501336146.544,7.128707143596256e-09
14,GTM,Guatemala,7626969.396,3501336146.544,0.002178302532742597
14,GUM,Guam,15659.195,3501336146.544,4.472348367767098e-06
14,GUY,Guyana,396736.51999999996,3501336146.544,0.00011331003462538135
14,HKG,"China, Hong Kong SAR",4544440.686,3501336146.544,0.0012979161370968617
14,HND,Honduras,4213819.5200000005,3501336146.544,0.0012034889949539003
14,HRV,Croatia,164515.31999999998,3501336146.544,4.698643978024935e-05
14,HTI,Haiti,844443.89,3501336146.544,0.00024117761181927927
14,HUN,Hungary,5952768.611,3501336146.544,0.0017001419920437202
14,IND,India,220204753.326,3501336146.544,0.06289163453881841
14,IRL,Ireland,277598.299,3501336146.544,7.928353273763899e-05
14,IRN,Iran,4553268.734,3501336146.544,0.0013004374739895544
14,IRQ,Iraq,2844387.28,3501336146.544,0.0008123719520068237
14,ISR,Israel,12588910.59,3501336146.544,0.0035954590085347576
14,ITA,Italy,41223623.13,3501336146.544,0.011773683361047711
14,JAM,Jamaica,64958.04,3501336146.544,1.8552357523317763e-05
14,JOR,Jordan,5271173.195,3501336146.544,0.0015054747600292309
14,JPN,Japan,391731140.64100003,3501336146.544,0.11188047198143455
14,KAZ,Kazakhstan,425244.58,3501336146.544,0.00012145208634701881
14,KEN,Kenya,20210863.952,3501336146.544,0.005772328935611957
14,KHM,Cambodia,6762567.727,3501336146.544,0.0019314248743797433
14,KIR,Kiribati,2389.5,3501336146.544,6.824537547925983e-07
14,KNA,Saint Kitts and Nevis,19647.43,3501336146.544,5.611409238553982e-06
14,KOR,Rep. of Korea,137235420.824,3501336146.544,0.03919515724288811
14,KWT,Kuwait,4896084.17,3501336146.544,0.0013983473637150458
14,LAO,Lao People's Dem. Rep.,2156498.56,3501336146.544,0.0006159073193039679
14,LBN,Lebanon,2128345.79,3501336146.544,0.0006078667402730776
14,LBY,Libya,372618.54000000004,3501336146.544,0.00010642181281788491
14,LKA,Sri Lanka,15500585.691,3501336146.544,0.00442704871575952
14,LTU,Lithuania,438938.14800000004,3501336146.544,0.00012536304131588585
14,LUX,Luxembourg,31143.136,3501336146.544,8.894643272323305e-06
14,LVA,Latvia,217177.017,3501336146.544,6.20268971359305e-05
14,MAC,"China, Macao SAR",410.58,3501336146.544,1.172638052491086e-07
14,MAR,Morocco,19587269.755000003,3501336146.544,0.005594227156491002
14,MDG,Madagascar,1299738.8900000001,3501336146.544,0.0003712122560077271
14,MDV,Maldives,514705.194,3501336146.544,0.00014700250774494778
14,MEX,Mexico,38201454.851,3501336146.544,0.010910536221638364
14,MKD,North Macedonia,40234.691999999995,3501336146.544,1.1491239434326726e-05
14,MLT,Malta,1552.6599999999999,3501336146.544,4.434478539093013e-07
14,MMR,Myanmar,16356304.423,3501336146.544,0.004671446481693715
14,MOZ,Mozambique,180683.35,3501336146.544,5.160411409751212e-05
14,MRT,Mauritania,145.86,3501336146.544,4.1658382370390624e-08
14,MUS,Mauritius,1897073.565,3501336146.544,0.0005418141776740031
14,MYS,Malaysia,99269781.06199999,3501336146.544,0.028351971049676107
14,NAM,Namibia,239808.97,3501336146.544,6.849070182441747e-05
14,NCL,New Caledonia,1085.141,3501336146.544,3.09921971094118e-07
14,NGA,Nigeria,203915.18099999998,3501336146.544,5.823924709464837e-05
14,NIC,Nicaragua,2908794.8,3501336146.544,0.0008307670781256266
14,NLD,Netherlands,25791576.684,3501336146.544,0.007366209813775698
14,NOR,Norway,1575323.211,3501336146.544,0.00044992058604682254
14,NPL,Nepal,87650.82,3501336146.544,2.5033534722598942e-05
14,NZL,New Zealand,5545995.609999999,3501336146.544,0.0015839654857115572
14,OMN,Oman,4015287.3639999996,3501336146.544,0.001146787168082475
14,PAK,Pakistan,176612991.25,3501336146.544,0.050441598252234696
14,PAN,Panama,569097.901,3501336146.544,0.00016253735065161596
14,PER,Peru,11667133.621,3501336146.544,0.0033321946630334434
14,PHL,Philippines,50931626.709,3501336146.544,0.014546340190521881
14,PNG,Papua New Guinea,1200163.751,3501336146.544,0.0003427730731265616
14,POL,Poland,11133671.701,3501336146.544,0.0031798351357922344
14,PRT,Portugal,16238235.254999999,3501336146.544,0.004637725306959738
14,PRY,Paraguay,2087468.3499999999,3501336146.544,0.0005961919286328561
14,PYF,French Polynesia,161557.922,3501336146.544,4.61417913728352e-05
14,QAT,Qatar,7099991.169,3501336146.544,0.002027794782288487
14,ROU,Romania,3183654.064,3501336146.544,0.0009092683280759635
14,RUS,Russian Federation,5702207.124000001,3501336146.544,0.0016285803148687605
14,S19,"Other Asia, nes",42047394.104,3501336146.544,0.012008956679438777
14,SAU,Saudi Arabia,68575747.745,3501336146.544,0.019585593863270686
14,SDN,Sudan,642753.8300000001,3501336146.544,0.00018357387097335152
14,SEN,Senegal,124615.81999999999,3501336146.544,3.559093294227184e-05
14,SGP,Singapore,21035735.771,3501336146.544,0.0060079166611190305
14,SLB,Solomon Isds,98085.24,3501336146.544,2.8013659898611908e-05
14,SLE,Sierra Leone,5241.39,3501336146.544,1.496968523051842e-06
14,SLV,El Salvador,9643306.0,3501336146.544,0.002754178860980955
