id,id_label,sector_52,emp
5100,BALI,17,4855
5100,BALI,18,13963
5100,BALI,20,5577
5100,BALI,21,586
5100,BALI,22,125
5100,BALI,23,13286
5100,BALI,24,8482
5100,BALI,25,106
5100,BALI,26,9856
5100,BALI,27,122209
5100,BALI,28,3411
5100,BALI,30,7113
5100,BALI,31,190962
5100,BALI,32,5215
5100,BALI,33,538195
5100,BALI,35,57838
5100,BALI,36,79
5100,BALI,37,23617
5100,BALI,38,1831
5100,BALI,39,25364
5100,BALI,40,166267
5100,BALI,41,215243
5100,BALI,42,12540
5100,BALI,43,61457
5100,BALI,44,1542
5100,BALI,46,10324
5100,BALI,47,5056
5100,BALI,48,53080
5100,BALI,49,105231
5100,BALI,50,115856
5100,BALI,51,50471
5100,BALI,52,489
5200,NUSA TENGGARA BARAT,1,480467
5200,NUSA TENGGARA BARAT,2,58887
5200,NUSA TENGGARA BARAT,3,226340
5200,NUSA TENGGARA BARAT,4,280884
5200,NUSA TENGGARA BARAT,5,55066
5200,NUSA TENGGARA BARAT,6,11510
5200,NUSA TENGGARA BARAT,7,62213
5200,NUSA TENGGARA BARAT,9,296
5200,NUSA TENGGARA BARAT,10,73160
5200,NUSA TENGGARA BARAT,11,2807
5200,NUSA TENGGARA BARAT,12,96867
5200,NUSA TENGGARA BARAT,13,41789
5200,NUSA TENGGARA BARAT,14,39228
5200,NUSA TENGGARA BARAT,16,34374
5200,NUSA TENGGARA BARAT,17,6563
5200,NUSA TENGGARA BARAT,18,12975
5200,NUSA TENGGARA BARAT,20,2517
5200,NUSA TENGGARA BARAT,21,573
5200,NUSA TENGGARA BARAT,22,9346
5200,NUSA TENGGARA BARAT,23,11340
5200,NUSA TENGGARA BARAT,24,10438
5200,NUSA TENGGARA BARAT,25,132
5200,NUSA TENGGARA BARAT,26,9291
5200,NUSA TENGGARA BARAT,27,19067
5200,NUSA TENGGARA BARAT,28,6166
5200,NUSA TENGGARA BARAT,29,99
5200,NUSA TENGGARA BARAT,30,8831
5200,NUSA TENGGARA BARAT,31,185352
5200,NUSA TENGGARA BARAT,32,2439
5200,NUSA TENGGARA BARAT,33,587014
5200,NUSA TENGGARA BARAT,34,130
5200,NUSA TENGGARA BARAT,35,55162
5200,NUSA TENGGARA BARAT,36,1532
5200,NUSA TENGGARA BARAT,37,1043
5200,NUSA TENGGARA BARAT,38,1072
5200,NUSA TENGGARA BARAT,39,26345
5200,NUSA TENGGARA BARAT,40,29161
5200,NUSA TENGGARA BARAT,41,148414
5200,NUSA TENGGARA BARAT,42,9439
5200,NUSA TENGGARA BARAT,43,22908
5200,NUSA TENGGARA BARAT,44,863
5200,NUSA TENGGARA BARAT,46,11182
5200,NUSA TENGGARA BARAT,47,2944
5200,NUSA TENGGARA BARAT,48,46792
5200,NUSA TENGGARA BARAT,49,104300
5200,NUSA TENGGARA BARAT,50,177010
5200,NUSA TENGGARA BARAT,51,59128
5200,NUSA TENGGARA BARAT,52,317
5300,NUSA TENGGARA TIMUR,1,759711
5300,NUSA TENGGARA TIMUR,2,285284
5300,NUSA TENGGARA TIMUR,3,168354
5300,NUSA TENGGARA TIMUR,4,211110
5300,NUSA TENGGARA TIMUR,5,20231
5300,NUSA TENGGARA TIMUR,6,20311
5300,NUSA TENGGARA TIMUR,7,72855
5300,NUSA TENGGARA TIMUR,10,19898
5300,NUSA TENGGARA TIMUR,11,2672
5300,NUSA TENGGARA TIMUR,12,80491
5300,NUSA TENGGARA TIMUR,13,158
5300,NUSA TENGGARA TIMUR,14,134895
5300,NUSA TENGGARA TIMUR,16,10816
5300,NUSA TENGGARA TIMUR,17,1474
5300,NUSA TENGGARA TIMUR,18,7494
5300,NUSA TENGGARA TIMUR,19,267
5300,NUSA TENGGARA TIMUR,20,316
5300,NUSA TENGGARA TIMUR,21,1562
5300,NUSA TENGGARA TIMUR,22,711
5300,NUSA TENGGARA TIMUR,23,5216
5300,NUSA TENGGARA TIMUR,24,3001
5300,NUSA TENGGARA TIMUR,25,226
5300,NUSA TENGGARA TIMUR,26,8173
5300,NUSA TENGGARA TIMUR,27,10012
5300,NUSA TENGGARA TIMUR,28,6522
5300,NUSA TENGGARA TIMUR,29,665
5300,NUSA TENGGARA TIMUR,30,7857
5300,NUSA TENGGARA TIMUR,31,112698
5300,NUSA TENGGARA TIMUR,32,510
5300,NUSA TENGGARA TIMUR,33,362670
5300,NUSA TENGGARA TIMUR,35,108057
5300,NUSA TENGGARA TIMUR,36,1776
5300,NUSA TENGGARA TIMUR,37,1641
5300,NUSA TENGGARA TIMUR,38,137
5300,NUSA TENGGARA TIMUR,39,16661
5300,NUSA TENGGARA TIMUR,40,13286
5300,NUSA TENGGARA TIMUR,41,31022
5300,NUSA TENGGARA TIMUR,42,5766
5300,NUSA TENGGARA TIMUR,43,20364
5300,NUSA TENGGARA TIMUR,44,1103
5300,NUSA TENGGARA TIMUR,46,5091
5300,NUSA TENGGARA TIMUR,47,1300
5300,NUSA TENGGARA TIMUR,48,34608
5300,NUSA TENGGARA TIMUR,49,146561
5300,NUSA TENGGARA TIMUR,50,202791
5300,NUSA TENGGARA TIMUR,51,65923
6100,KALIMANTAN BARAT,1,369314
6100,KALIMANTAN BARAT,2,364028
6100,KALIMANTAN BARAT,3,506422
6100,KALIMANTAN BARAT,4,20650
6100,KALIMANTAN BARAT,5,39579
6100,KALIMANTAN BARAT,6,21866
6100,KALIMANTAN BARAT,7,41059
6100,KALIMANTAN BARAT,8,219
6100,KALIMANTAN BARAT,9,116
6100,KALIMANTAN BARAT,10,77439
6100,KALIMANTAN BARAT,11,270
6100,KALIMANTAN BARAT,12,82300
6100,KALIMANTAN BARAT,14,11601
6100,KALIMANTAN BARAT,16,8136
6100,KALIMANTAN BARAT,17,3442
6100,KALIMANTAN BARAT,18,7993
6100,KALIMANTAN BARAT,20,2855
6100,KALIMANTAN BARAT,22,2047
6100,KALIMANTAN BARAT,23,7508
6100,KALIMANTAN BARAT,24,3398
6100,KALIMANTAN BARAT,25,1450
6100,KALIMANTAN BARAT,26,7458
6100,KALIMANTAN BARAT,27,7836
6100,KALIMANTAN BARAT,28,5434
6100,KALIMANTAN BARAT,29,440
6100,KALIMANTAN BARAT,30,6337
6100,KALIMANTAN BARAT,31,171473
6100,KALIMANTAN BARAT,32,3198
6100,KALIMANTAN BARAT,33,407925
6100,KALIMANTAN BARAT,34,184
6100,KALIMANTAN BARAT,35,43707
6100,KALIMANTAN BARAT,36,2714
6100,KALIMANTAN BARAT,37,5447
6100,KALIMANTAN BARAT,38,971
6100,KALIMANTAN BARAT,39,29860
6100,KALIMANTAN BARAT,40,13076
6100,KALIMANTAN BARAT,41,167484
6100,KALIMANTAN BARAT,42,8707
6100,KALIMANTAN BARAT,43,21351
6100,KALIMANTAN BARAT,44,852
6100,KALIMANTAN BARAT,46,7293
6100,KALIMANTAN BARAT,47,4153
6100,KALIMANTAN BARAT,48,36515
6100,KALIMANTAN BARAT,49,105247
6100,KALIMANTAN BARAT,50,133733
6100,KALIMANTAN BARAT,51,46618
6200,KALIMANTAN TENGAH,1,92917
6200,KALIMANTAN TENGAH,2,102967
6200,KALIMANTAN TENGAH,3,231876
6200,KALIMANTAN TENGAH,4,13657
6200,KALIMANTAN TENGAH,5,25308
6200,KALIMANTAN TENGAH,6,20432
6200,KALIMANTAN TENGAH,7,33268
6200,KALIMANTAN TENGAH,8,20842
6200,KALIMANTAN TENGAH,9,531
6200,KALIMANTAN TENGAH,10,115865
6200,KALIMANTAN TENGAH,11,1148
6200,KALIMANTAN TENGAH,12,42082
6200,KALIMANTAN TENGAH,14,5666
6200,KALIMANTAN TENGAH,16,4832
6200,KALIMANTAN TENGAH,17,1565
6200,KALIMANTAN TENGAH,18,2503
6200,KALIMANTAN TENGAH,20,1977
6200,KALIMANTAN TENGAH,22,852
6200,KALIMANTAN TENGAH,23,3467
6200,KALIMANTAN TENGAH,24,2899
6200,KALIMANTAN TENGAH,25,675
6200,KALIMANTAN TENGAH,26,2833
6200,KALIMANTAN TENGAH,27,2407
6200,KALIMANTAN TENGAH,28,2182
6200,KALIMANTAN TENGAH,29,1383
6200,KALIMANTAN TENGAH,30,4671
6200,KALIMANTAN TENGAH,31,66872
6200,KALIMANTAN TENGAH,32,1034
6200,KALIMANTAN TENGAH,33,222779
6200,KALIMANTAN TENGAH,35,22829
6200,KALIMANTAN TENGAH,36,400
6200,KALIMANTAN TENGAH,37,3129
6200,KALIMANTAN TENGAH,38,78
6200,KALIMANTAN TENGAH,39,10410
6200,KALIMANTAN TENGAH,40,3467
6200,KALIMANTAN TENGAH,41,77065
6200,KALIMANTAN TENGAH,42,5386
6200,KALIMANTAN TENGAH,43,6313
6200,KALIMANTAN TENGAH,46,5155
6200,KALIMANTAN TENGAH,47,2825
6200,KALIMANTAN TENGAH,48,28293
6200,KALIMANTAN TENGAH,49,81958
6200,KALIMANTAN TENGAH,50,78098
6200,KALIMANTAN TENGAH,51,23250
6300,KALIMANTAN SELATAN,1,266241
6300,KALIMANTAN SELATAN,2,196023
6300,KALIMANTAN SELATAN,3,75752
6300,KALIMANTAN SELATAN,4,28653
6300,KALIMANTAN SELATAN,5,50861
6300,KALIMANTAN SELATAN,6,16756
6300,KALIMANTAN SELATAN,7,39829
6300,KALIMANTAN SELATAN,8,68642
6300,KALIMANTAN SELATAN,9,465
6300,KALIMANTAN SELATAN,10,25588
6300,KALIMANTAN SELATAN,11,2162
6300,KALIMANTAN SELATAN,12,68335
6300,KALIMANTAN SELATAN,13,108
6300,KALIMANTAN SELATAN,14,21775
6300,KALIMANTAN SELATAN,16,24044
6300,KALIMANTAN SELATAN,17,5297
6300,KALIMANTAN SELATAN,18,6433
6300,KALIMANTAN SELATAN,19,138
6300,KALIMANTAN SELATAN,20,5741
6300,KALIMANTAN SELATAN,21,765
6300,KALIMANTAN SELATAN,22,748
6300,KALIMANTAN SELATAN,23,11144
6300,KALIMANTAN SELATAN,24,5023
6300,KALIMANTAN SELATAN,25,5454
6300,KALIMANTAN SELATAN,26,4362
6300,KALIMANTAN SELATAN,27,12945
6300,KALIMANTAN SELATAN,28,4747
6300,KALIMANTAN SELATAN,29,217
6300,KALIMANTAN SELATAN,30,5718
6300,KALIMANTAN SELATAN,31,98527
6300,KALIMANTAN SELATAN,32,2191
6300,KALIMANTAN SELATAN,33,413420
6300,KALIMANTAN SELATAN,34,1029
6300,KALIMANTAN SELATAN,35,50837
6300,KALIMANTAN SELATAN,36,6634
6300,KALIMANTAN SELATAN,37,2830
6300,KALIMANTAN SELATAN,38,811
6300,KALIMANTAN SELATAN,39,24343
6300,KALIMANTAN SELATAN,40,9674
6300,KALIMANTAN SELATAN,41,172524
6300,KALIMANTAN SELATAN,42,8603
6300,KALIMANTAN SELATAN,43,7218
6300,KALIMANTAN SELATAN,44,473
6300,KALIMANTAN SELATAN,46,4543
6300,KALIMANTAN SELATAN,47,4146
6300,KALIMANTAN SELATAN,48,44771
6300,KALIMANTAN SELATAN,49,101652
6300,KALIMANTAN SELATAN,50,130697
6300,KALIMANTAN SELATAN,51,38764
6300,KALIMANTAN SELATAN,52,456
6400,KALIMANTAN TIMUR,1,98178
6400,KALIMANTAN TIMUR,2,45780
6400,KALIMANTAN TIMUR,3,148250
6400,KALIMANTAN TIMUR,4,8561
6400,KALIMANTAN TIMUR,5,25758
6400,KALIMANTAN TIMUR,6,11001
6400,KALIMANTAN TIMUR,7,42012
6400,KALIMANTAN TIMUR,8,134526
6400,KALIMANTAN TIMUR,9,12981
6400,KALIMANTAN TIMUR,10,17496
6400,KALIMANTAN TIMUR,11,8039
6400,KALIMANTAN TIMUR,12,63413
6400,KALIMANTAN TIMUR,14,13982
6400,KALIMANTAN TIMUR,15,170
6400,KALIMANTAN TIMUR,16,4922
6400,KALIMANTAN TIMUR,17,3310
6400,KALIMANTAN TIMUR,18,5314
6400,KALIMANTAN TIMUR,19,1825
6400,KALIMANTAN TIMUR,20,4123
6400,KALIMANTAN TIMUR,22,764
6400,KALIMANTAN TIMUR,23,17313
6400,KALIMANTAN TIMUR,24,4045
6400,KALIMANTAN TIMUR,25,9638
6400,KALIMANTAN TIMUR,26,5379
6400,KALIMANTAN TIMUR,27,16546
6400,KALIMANTAN TIMUR,28,6469
6400,KALIMANTAN TIMUR,29,3148
6400,KALIMANTAN TIMUR,30,7459
6400,KALIMANTAN TIMUR,31,132640
6400,KALIMANTAN TIMUR,32,4369
6400,KALIMANTAN TIMUR,33,382034
6400,KALIMANTAN TIMUR,35,68003
6400,KALIMANTAN TIMUR,36,4754
6400,KALIMANTAN TIMUR,37,6681
6400,KALIMANTAN TIMUR,39,46598
6400,KALIMANTAN TIMUR,40,7098
6400,KALIMANTAN TIMUR,41,156369
6400,KALIMANTAN TIMUR,42,10040
6400,KALIMANTAN TIMUR,43,13529
6400,KALIMANTAN TIMUR,44,210
6400,KALIMANTAN TIMUR,46,7865
6400,KALIMANTAN TIMUR,47,12898
6400,KALIMANTAN TIMUR,48,73759
6400,KALIMANTAN TIMUR,49,108978
6400,KALIMANTAN TIMUR,50,118148
6400,KALIMANTAN TIMUR,51,40837
6400,KALIMANTAN TIMUR,52,159
6500,KALIMANTAN UTARA,1,42637
6500,KALIMANTAN UTARA,2,3262
6500,KALIMANTAN UTARA,3,26507
6500,KALIMANTAN UTARA,4,5016
6500,KALIMANTAN UTARA,5,5175
6500,KALIMANTAN UTARA,6,5318
6500,KALIMANTAN UTARA,7,37619
6500,KALIMANTAN UTARA,8,9056
6500,KALIMANTAN UTARA,9,1887
6500,KALIMANTAN UTARA,10,1208
6500,KALIMANTAN UTARA,11,276
6500,KALIMANTAN UTARA,12,12439
6500,KALIMANTAN UTARA,14,2665
6500,KALIMANTAN UTARA,16,5265
6500,KALIMANTAN UTARA,17,1528
6500,KALIMANTAN UTARA,18,259
6500,KALIMANTAN UTARA,19,412
6500,KALIMANTAN UTARA,20,354
6500,KALIMANTAN UTARA,22,186
6500,KALIMANTAN UTARA,23,1331
6500,KALIMANTAN UTARA,24,693
6500,KALIMANTAN UTARA,25,896
6500,KALIMANTAN UTARA,26,448
6500,KALIMANTAN UTARA,27,2902
6500,KALIMANTAN UTARA,28,1229
6500,KALIMANTAN UTARA,29,195
6500,KALIMANTAN UTARA,30,1891
6500,KALIMANTAN UTARA,31,16486
6500,KALIMANTAN UTARA,32,111
6500,KALIMANTAN UTARA,33,63965
6500,KALIMANTAN UTARA,35,4253
6500,KALIMANTAN UTARA,36,1010
6500,KALIMANTAN UTARA,37,2505
6500,KALIMANTAN UTARA,38,247
6500,KALIMANTAN UTARA,39,6247
6500,KALIMANTAN UTARA,40,1331
6500,KALIMANTAN UTARA,41,24628
6500,KALIMANTAN UTARA,42,1082
6500,KALIMANTAN UTARA,43,855
6500,KALIMANTAN UTARA,46,684
6500,KALIMANTAN UTARA,47,1761
6500,KALIMANTAN UTARA,48,8063
6500,KALIMANTAN UTARA,49,30798
6500,KALIMANTAN UTARA,50,21477
6500,KALIMANTAN UTARA,51,10968
6500,KALIMANTAN UTARA,52,48
7100,SULAWESI UTARA,1,93055
7100,SULAWESI UTARA,2,140577
7100,SULAWESI UTARA,3,68108
7100,SULAWESI UTARA,4,6425
7100,SULAWESI UTARA,5,20458
7100,SULAWESI UTARA,6,3962
7100,SULAWESI UTARA,7,39613
7100,SULAWESI UTARA,8,1723
7100,SULAWESI UTARA,9,694
7100,SULAWESI UTARA,10,40090
7100,SULAWESI UTARA,11,604
7100,SULAWESI UTARA,12,65278
7100,SULAWESI UTARA,14,7093
7100,SULAWESI UTARA,15,50
7100,SULAWESI UTARA,16,3745
7100,SULAWESI UTARA,17,2228
7100,SULAWESI UTARA,18,2036
7100,SULAWESI UTARA,20,2281
7100,SULAWESI UTARA,21,543
7100,SULAWESI UTARA,22,1756
7100,SULAWESI UTARA,23,3926
7100,SULAWESI UTARA,24,2460
7100,SULAWESI UTARA,25,1331
7100,SULAWESI UTARA,26,3977
7100,SULAWESI UTARA,27,4634
7100,SULAWESI UTARA,28,2310
7100,SULAWESI UTARA,29,572
7100,SULAWESI UTARA,30,2762
7100,SULAWESI UTARA,31,76709
7100,SULAWESI UTARA,32,2170
7100,SULAWESI UTARA,33,235587
7100,SULAWESI UTARA,35,70433
7100,SULAWESI UTARA,36,2476
7100,SULAWESI UTARA,37,1743
7100,SULAWESI UTARA,38,221
7100,SULAWESI UTARA,39,19747
7100,SULAWESI UTARA,40,10678
7100,SULAWESI UTARA,41,67882
7100,SULAWESI UTARA,42,4582
7100,SULAWESI UTARA,43,10796
7100,SULAWESI UTARA,44,660
7100,SULAWESI UTARA,46,5731
7100,SULAWESI UTARA,47,4274
7100,SULAWESI UTARA,48,25254
7100,SULAWESI UTARA,49,96987
7100,SULAWESI UTARA,50,70328
7100,SULAWESI UTARA,51,32088
7200,SULAWESI TENGAH,1,220593
7200,SULAWESI TENGAH,2,162644
7200,SULAWESI TENGAH,3,193202
7200,SULAWESI TENGAH,4,15273
7200,SULAWESI TENGAH,5,25033
7200,SULAWESI TENGAH,6,9936
7200,SULAWESI TENGAH,7,63640
7200,SULAWESI TENGAH,8,151
7200,SULAWESI TENGAH,9,4144
7200,SULAWESI TENGAH,10,29896
7200,SULAWESI TENGAH,11,316
7200,SULAWESI TENGAH,12,55342
7200,SULAWESI TENGAH,14,18233
7200,SULAWESI TENGAH,16,7018
7200,SULAWESI TENGAH,17,3095
7200,SULAWESI TENGAH,18,3663
7200,SULAWESI TENGAH,20,2197
7200,SULAWESI TENGAH,21,808
7200,SULAWESI TENGAH,22,9676
7200,SULAWESI TENGAH,23,7571
7200,SULAWESI TENGAH,24,2874
7200,SULAWESI TENGAH,25,506
7200,SULAWESI TENGAH,26,3998
7200,SULAWESI TENGAH,27,3726
7200,SULAWESI TENGAH,28,5417
7200,SULAWESI TENGAH,29,1313
7200,SULAWESI TENGAH,30,2782
7200,SULAWESI TENGAH,31,81662
7200,SULAWESI TENGAH,32,938
7200,SULAWESI TENGAH,33,242814
7200,SULAWESI TENGAH,34,326
7200,SULAWESI TENGAH,35,26301
7200,SULAWESI TENGAH,36,2539
7200,SULAWESI TENGAH,37,498
7200,SULAWESI TENGAH,39,13270
7200,SULAWESI TENGAH,40,6421
7200,SULAWESI TENGAH,41,75986
7200,SULAWESI TENGAH,42,3395
7200,SULAWESI TENGAH,43,7296
7200,SULAWESI TENGAH,44,219
7200,SULAWESI TENGAH,46,4322
7200,SULAWESI TENGAH,47,1274
7200,SULAWESI TENGAH,48,26819
7200,SULAWESI TENGAH,49,103718
7200,SULAWESI TENGAH,50,83794
7200,SULAWESI TENGAH,51,30098
7200,SULAWESI TENGAH,52,177
7300,SULAWESI SELATAN,1,875856
7300,SULAWESI SELATAN,2,265811
7300,SULAWESI SELATAN,3,131569
7300,SULAWESI SELATAN,4,167986
7300,SULAWESI SELATAN,5,68872
7300,SULAWESI SELATAN,6,7784
7300,SULAWESI SELATAN,7,188688
7300,SULAWESI SELATAN,8,1191
7300,SULAWESI SELATAN,9,1085
7300,SULAWESI SELATAN,10,51051
7300,SULAWESI SELATAN,11,6371
7300,SULAWESI SELATAN,12,187234
7300,SULAWESI SELATAN,13,1137
7300,SULAWESI SELATAN,14,53980
7300,SULAWESI SELATAN,15,511
7300,SULAWESI SELATAN,16,25855
7300,SULAWESI SELATAN,17,9918
7300,SULAWESI SELATAN,18,14189
7300,SULAWESI SELATAN,19,676
7300,SULAWESI SELATAN,20,10050
7300,SULAWESI SELATAN,21,1587
7300,SULAWESI SELATAN,22,5490
7300,SULAWESI SELATAN,23,25541
7300,SULAWESI SELATAN,24,12285
7300,SULAWESI SELATAN,25,2555
7300,SULAWESI SELATAN,26,23466
7300,SULAWESI SELATAN,27,14734
7300,SULAWESI SELATAN,28,12868
7300,SULAWESI SELATAN,29,1634
7300,SULAWESI SELATAN,30,17175
7300,SULAWESI SELATAN,31,307955
7300,SULAWESI SELATAN,32,6209
7300,SULAWESI SELATAN,33,853975
7300,SULAWESI SELATAN,35,140283
7300,SULAWESI SELATAN,36,19470
7300,SULAWESI SELATAN,37,6016
7300,SULAWESI SELATAN,38,334
7300,SULAWESI SELATAN,39,54753
7300,SULAWESI SELATAN,40,20014
7300,SULAWESI SELATAN,41,215253
7300,SULAWESI SELATAN,42,16434
7300,SULAWESI SELATAN,43,30553
7300,SULAWESI SELATAN,44,1268
7300,SULAWESI SELATAN,46,18529
7300,SULAWESI SELATAN,47,9080
7300,SULAWESI SELATAN,48,92546
7300,SULAWESI SELATAN,49,217546
7300,SULAWESI SELATAN,50,277546
7300,SULAWESI SELATAN,51,112062
7300,SULAWESI SELATAN,52,445
7400,SULAWESI TENGGARA,1,155487
7400,SULAWESI TENGGARA,2,152495
7400,SULAWESI TENGGARA,3,65319
7400,SULAWESI TENGGARA,4,19688
7400,SULAWESI TENGGARA,5,15241
7400,SULAWESI TENGGARA,6,10667
7400,SULAWESI TENGGARA,7,88906
7400,SULAWESI TENGGARA,9,88
7400,SULAWESI TENGGARA,10,41597
7400,SULAWESI TENGGARA,11,61
7400,SULAWESI TENGGARA,12,56637
7400,SULAWESI TENGGARA,14,12530
7400,SULAWESI TENGGARA,16,4916
7400,SULAWESI TENGGARA,17,2567
7400,SULAWESI TENGGARA,18,5176
7400,SULAWESI TENGGARA,20,552
7400,SULAWESI TENGGARA,21,131
7400,SULAWESI TENGGARA,22,11512
7400,SULAWESI TENGGARA,23,5326
7400,SULAWESI TENGGARA,24,2006
7400,SULAWESI TENGGARA,25,776
7400,SULAWESI TENGGARA,26,7203
7400,SULAWESI TENGGARA,27,3286
7400,SULAWESI TENGGARA,28,4538
7400,SULAWESI TENGGARA,29,1714
7400,SULAWESI TENGGARA,30,6553
7400,SULAWESI TENGGARA,31,85608
7400,SULAWESI TENGGARA,32,1204
7400,SULAWESI TENGGARA,33,267490
7400,SULAWESI TENGGARA,35,34582
7400,SULAWESI TENGGARA,36,1311
7400,SULAWESI TENGGARA,37,1261
7400,SULAWESI TENGGARA,38,150
7400,SULAWESI TENGGARA,39,13237
7400,SULAWESI TENGGARA,40,5247
7400,SULAWESI TENGGARA,41,51429
7400,SULAWESI TENGGARA,42,2405
7400,SULAWESI TENGGARA,43,9006
7400,SULAWESI TENGGARA,44,841
7400,SULAWESI TENGGARA,46,4421
7400,SULAWESI TENGGARA,47,1985
7400,SULAWESI TENGGARA,48,25017
7400,SULAWESI TENGGARA,49,102615
7400,SULAWESI TENGGARA,50,85253
7400,SULAWESI TENGGARA,51,40720
7400,SULAWESI TENGGARA,52,153
7500,GORONTALO,1,126806
7500,GORONTALO,2,19106
7500,GORONTALO,3,18850
7500,GORONTALO,4,8014
7500,GORONTALO,5,10987
7500,GORONTALO,6,3156
7500,GORONTALO,7,19451
7500,GORONTALO,8,128
7500,GORONTALO,10,19892
7500,GORONTALO,11,107
7500,GORONTALO,12,27767
7500,GORONTALO,13,84
7500,GORONTALO,14,7207
7500,GORONTALO,16,2402
7500,GORONTALO,17,1183
7500,GORONTALO,18,1625
7500,GORONTALO,20,825
7500,GORONTALO,23,1353
7500,GORONTALO,24,815
7500,GORONTALO,25,72
7500,GORONTALO,26,4225
7500,GORONTALO,27,3167
7500,GORONTALO,28,952
7500,GORONTALO,29,608
7500,GORONTALO,30,1445
7500,GORONTALO,31,33643
7500,GORONTALO,32,689
7500,GORONTALO,33,111931
7500,GORONTALO,35,33236
7500,GORONTALO,36,392
7500,GORONTALO,37,178
7500,GORONTALO,39,3990
7500,GORONTALO,40,2021
7500,GORONTALO,41,38769
7500,GORONTALO,42,2277
7500,GORONTALO,43,4492
7500,GORONTALO,44,114
7500,GORONTALO,46,3540
7500,GORONTALO,47,67
7500,GORONTALO,48,12795
7500,GORONTALO,49,42961
7500,GORONTALO,50,33655
7500,GORONTALO,51,8889
7500,GORONTALO,52,82
7600,SULAWESI BARAT,1,102597
7600,SULAWESI BARAT,2,21164
7600,SULAWESI BARAT,3,166389
7600,SULAWESI BARAT,4,33477
7600,SULAWESI BARAT,5,8142
7600,SULAWESI BARAT,6,2065
7600,SULAWESI BARAT,7,26073
7600,SULAWESI BARAT,8,139
7600,SULAWESI BARAT,10,6574
7600,SULAWESI BARAT,12,35124
7600,SULAWESI BARAT,14,11185
7600,SULAWESI BARAT,16,1807
7600,SULAWESI BARAT,17,1142
7600,SULAWESI BARAT,20,1467
7600,SULAWESI BARAT,18,53
7600,SULAWESI BARAT,22,269
7600,SULAWESI BARAT,23,1385
7600,SULAWESI BARAT,24,521
7600,SULAWESI BARAT,25,384
7600,SULAWESI BARAT,26,1489
7600,SULAWESI BARAT,27,2771
7600,SULAWESI BARAT,28,1249
7600,SULAWESI BARAT,29,1418
7600,SULAWESI BARAT,30,1784
7600,SULAWESI BARAT,31,34265
7600,SULAWESI BARAT,32,909
7600,SULAWESI BARAT,33,120323
7600,SULAWESI BARAT,34,259
7600,SULAWESI BARAT,35,14203
7600,SULAWESI BARAT,36,685
7600,SULAWESI BARAT,37,40
7600,SULAWESI BARAT,39,3419
7600,SULAWESI BARAT,40,1819
7600,SULAWESI BARAT,41,25084
7600,SULAWESI BARAT,42,2832
7600,SULAWESI BARAT,43,3272
7600,SULAWESI BARAT,46,1614
7600,SULAWESI BARAT,47,713
7600,SULAWESI BARAT,48,8516
7600,SULAWESI BARAT,49,37898
7600,SULAWESI BARAT,50,48319
7600,SULAWESI BARAT,51,15035
8100,MALUKU,1,146055
8100,MALUKU,2,69497
8100,MALUKU,3,40531
8100,MALUKU,4,5087
8100,MALUKU,5,9199
8100,MALUKU,6,3705
8100,MALUKU,7,49332
8100,MALUKU,9,563
8100,MALUKU,10,17645
8100,MALUKU,11,125
8100,MALUKU,12,58483
8100,MALUKU,14,4472
8100,MALUKU,16,2968
8100,MALUKU,17,681
8100,MALUKU,18,1086
8100,MALUKU,20,2507
8100,MALUKU,21,132
8100,MALUKU,22,394
8100,MALUKU,23,1361
8100,MALUKU,24,2298
8100,MALUKU,25,272
8100,MALUKU,26,2460
8100,MALUKU,27,4184
8100,MALUKU,28,3924
8100,MALUKU,29,707
8100,MALUKU,30,2198
8100,MALUKU,31,33164
8100,MALUKU,32,330
8100,MALUKU,33,145922
8100,MALUKU,34,69
8100,MALUKU,35,45781
8100,MALUKU,36,1194
8100,MALUKU,37,2476
8100,MALUKU,39,7946
8100,MALUKU,40,3757
8100,MALUKU,41,36355
8100,MALUKU,42,2412
8100,MALUKU,43,6232
8100,MALUKU,44,156
8100,MALUKU,46,1980
8100,MALUKU,47,944
8100,MALUKU,48,19069
8100,MALUKU,49,64164
8100,MALUKU,50,67871
8100,MALUKU,51,20160
8200,MALUKU UTARA,1,48510
8200,MALUKU UTARA,2,78099
8200,MALUKU UTARA,3,127835
8200,MALUKU UTARA,4,943
8200,MALUKU UTARA,5,7608
8200,MALUKU UTARA,6,5168
8200,MALUKU UTARA,7,23532
8200,MALUKU UTARA,9,199
8200,MALUKU UTARA,10,15922
8200,MALUKU UTARA,11,369
8200,MALUKU UTARA,12,37145
8200,MALUKU UTARA,14,2482
8200,MALUKU UTARA,16,974
8200,MALUKU UTARA,17,51
8200,MALUKU UTARA,20,302
8200,MALUKU UTARA,18,765
8200,MALUKU UTARA,22,2251
8200,MALUKU UTARA,23,2022
8200,MALUKU UTARA,24,766
8200,MALUKU UTARA,25,214
8200,MALUKU UTARA,26,1379
8200,MALUKU UTARA,27,1747
8200,MALUKU UTARA,28,2177
8200,MALUKU UTARA,29,795
8200,MALUKU UTARA,30,2054
8200,MALUKU UTARA,31,25568
8200,MALUKU UTARA,32,120
8200,MALUKU UTARA,33,79684
8200,MALUKU UTARA,34,125
8200,MALUKU UTARA,35,22490
8200,MALUKU UTARA,36,293
8200,MALUKU UTARA,37,2177
8200,MALUKU UTARA,38,237
