,1100,1200,1300,1400,1500,1600,1700,1800,1900,2100,3100,3200,3300,3400,3500,3600,5100,5200,5300,6100,6200,6300,6400,6500,7100,7200,7300,7400,7500,7600,8100,8200,9100,9400
s01,-1.02705939207226E-0003,-1.12167501356453E-0003,-7.59152753744274E-0004,-9.75656032096595E-0004,-1.91345310304314E-0003,-5.67707174923271E-0004,-4.56972193205729E-0004,-1.47568341344595E-0003,-8.22036236058921E-0004,-7.34352215658873E-0004,-4.39231575001031E-0004,-6.02401851210743E-0004,-3.80976311862469E-0003,-2.61155236512423E-0003,-3.66147910244763E-0003,-2.75560742011294E-0004,-1.80083943996578E-0003,-1.35817646514624E-0003,-1.26657413784415E-0003,-2.48764292337000E-0003,-2.31498852372170E-0003,-2.81387288123369E-0003,-1.50886282790452E-0003,-4.33831615373492E-0003,-1.56435603275895E-0003,-2.73655867204070E-0003,-1.49140704888850E-0003,-1.36525032576174E-0003,-1.39272818341851E-0003,-1.39030802529305E-0003,-1.46856775972992E-0003,-1.61748321261257E-0003,-1.74930575303733E-0003,-1.93811138160527E-0003
s02,2.99092043860583E-0005,-1.03565212339163E-0003,-1.33220179122873E-0004,6.54269024380483E-0005,-1.85956235509366E-0003,-9.59612589213066E-0005,1.27344464999624E-0004,-2.35757033806294E-0004,1.99137110030279E-0004,3.11989773763344E-0004,1.31980501464568E-0004,2.65880516963080E-0004,-6.66438776534051E-0004,-7.41889161872678E-0005,-3.59687168383971E-0004,4.36133355833590E-0004,-5.39961110916920E-0005,5.10854530148208E-0004,6.70125067699701E-0004,5.45458227861673E-0004,6.14157645031810E-0004,4.91638435050845E-0004,7.48762744478881E-0004,1.08547287527472E-0003,8.85839399416000E-0004,1.05163629632443E-0003,6.36282027699053E-0004,-4.54717192042153E-0005,9.49832668993622E-0004,5.32649224624038E-0004,8.90275929123163E-0004,7.72511935792863E-0004,9.78162861429155E-0004,9.41545236855745E-0004
s03,-4.65549528598785E-0003,-4.11741901189089E-0003,-4.11792937666178E-0003,-2.91989394463599E-0003,-6.52862805873156E-0003,-4.95528802275658E-0003,-3.84278874844313E-0003,-5.93379931524396E-0003,-4.36769891530275E-0003,-1.30472227465361E-0003,-3.65969329141080E-0003,-2.43611936457455E-0003,-5.09429490193725E-0003,-4.03960840776563E-0003,-5.91222615912557E-0003,-2.43134144693613E-0003,-3.74509580433369E-0003,-3.53458593599498E-0003,-4.11150464788079E-0003,-5.96899120137095E-0003,-5.03294402733445E-0003,-6.15221867337823E-0003,-4.75298287346959E-0003,-9.28621552884579E-0003,-4.45300387218595E-0003,-6.09752722084522E-0003,-4.34921029955149E-0003,-3.75441508367658E-0003,-4.05043829232454E-0003,-3.62404808402061E-0003,-4.08497266471386E-0003,-5.00256987288594E-0003,-4.78838710114360E-0003,-4.64702537283301E-0003
s04,-2.21941969357431E-0003,-2.62898253276944E-0003,-1.78833876270801E-0003,-8.78051214385778E-0004,2.24879593588412E-0003,-1.02587684523314E-0003,-1.09757739119232E-0003,-1.91639678087085E-0003,-1.02338462602347E-0003,-8.29925108700991E-0003,-1.78482010960579E-0003,-4.04356833314523E-0004,-3.13868257217109E-0003,-2.04770988784730E-0003,-3.78113822080195E-0003,-5.22422255016863E-0004,-3.74313467182219E-0003,-2.58660851977766E-0003,-4.50940290465951E-0003,-3.39165539480746E-0003,1.34532281663269E-0003,-1.80468277540058E-0003,3.14357224851847E-0003,6.82484731078148E-0003,-2.56809964776039E-0003,4.22214390709996E-0004,-6.88443426042795E-0004,-2.20469984924421E-0004,-2.76854238472879E-0003,-1.60872947890311E-0003,6.20084232650697E-0004,1.19362375698984E-0003,6.41554070170969E-0004,-1.91933228052221E-0004
s05,-2.97924410551786E-0003,-3.37077211588621E-0003,-2.86880158819258E-0003,-2.70919362083077E-0003,-5.84131618961692E-0003,-3.94245795905590E-0003,-2.72520887665451E-0003,-3.32407397218049E-0003,-3.78705910407007E-0003,-1.42710236832500E-0003,-2.05785734578967E-0004,-6.91307708621025E-0004,-3.19606950506568E-0003,-2.13944609276950E-0003,-3.51584376767278E-0003,-6.95113616529852E-0004,-1.71283201780170E-0003,-1.41107407398522E-0003,-1.78223755210638E-0003,-5.39632188156247E-0003,-4.62230667471886E-0003,-4.95681352913380E-0003,-4.20190161094070E-0003,-7.46961822733283E-0003,-2.19373125582933E-0003,-4.69524925574660E-0003,-2.02493346296251E-0003,-1.87309901230037E-0003,-1.86345493420959E-0003,-2.88013881072402E-0003,-2.01059482060373E-0003,-3.79616068676114E-0003,-3.62883671186864E-0003,-2.16422043740749E-0003
s06,4.27359715104103E-0002,4.03230264782906E-0002,3.60977277159691E-0002,4.36635948717594E-0002,4.29814234375954E-0002,4.45566847920418E-0002,4.15287241339684E-0002,3.99404093623161E-0002,4.36472184956074E-0002,3.57245914638042E-0002,3.30758653581142E-0002,3.83979454636574E-0002,6.03490583598614E-0002,5.44767677783966E-0002,5.61443828046322E-0002,3.60587835311890E-0002,5.85641413927078E-0002,5.37647716701031E-0002,4.87865246832371E-0002,6.25032335519791E-0002,5.82306757569313E-0002,6.30663484334946E-0002,5.63742704689503E-0002,6.36609718203545E-0002,5.08295223116875E-0002,5.67309632897377E-0002,4.41947951912880E-0002,5.42397499084473E-0002,4.77618724107742E-0002,5.07370047271252E-0002,4.65865284204483E-0002,5.89358992874622E-0002,6.13339096307754E-0002,6.10555112361908E-0002
s07,8.10171943157911E-0004,8.75328609254211E-0004,8.96623299922794E-0004,5.90100185945630E-0004,1.50984723586589E-0003,7.64363969210535E-0004,7.99339846707880E-0004,6.52505550533533E-0004,7.23222037777305E-0004,3.06160509353504E-0004,4.32451080996543E-0004,5.62481232918799E-0004,1.58638670109212E-0003,1.70110503677279E-0003,6.91315450239927E-0004,5.98284532316029E-0004,1.94015476154163E-0004,9.04679356608540E-0004,1.68469385243952E-0003,1.86941411811858E-0003,1.84459821321070E-0003,1.50639435742050E-0003,1.63204153068364E-0003,-9.56409785430878E-0004,1.11202930565923E-0003,9.08781017642468E-0004,1.03809940628707E-0003,1.03542825672776E-0003,1.11894903238863E-0003,1.11975043546408E-0003,1.06792396400124E-0003,8.99160571862012E-0004,7.17051443643868E-0004,1.02369999513030E-0003
s08,-1.70898181386292E-0003,-1.69325654860586E-0003,-1.84981490019709E-0003,-1.93966680672020E-0003,-2.48629669658840E-0003,-1.71320617664605E-0003,-1.62714777980000E-0003,-1.87061191536486E-0003,-1.58616295084357E-0003,-1.24175508972257E-0003,-1.42630503978580E-0003,-1.46588589996099E-0003,-2.77714175172150E-0003,-2.16867425478995E-0003,-2.69541633315384E-0003,-1.31601688917726E-0003,-1.97307742200792E-0003,-1.90076907165349E-0003,-1.67069223243743E-0003,-2.70325830206275E-0003,-2.37310607917607E-0003,-2.95459572225809E-0003,-2.27973540313542E-0003,-3.78190609626472E-0003,-1.72481394838542E-0003,-2.37848982214928E-0003,-1.70034146867692E-0003,-1.83850689791143E-0003,-1.75262428820133E-0003,-1.65714416652918E-0003,-1.79215148091316E-0003,-2.04944866709411E-0003,-2.22753593698144E-0003,-2.12784460745752E-0003
s09,-1.25409127213061E-0003,-1.19964301120490E-0003,-1.15616410039365E-0003,-1.13851495552808E-0003,-1.67813035659492E-0003,-1.10019743442535E-0003,-1.03070167824626E-0003,-1.30805443041027E-0003,-1.23623898252845E-0003,-9.65194834861904E-0004,-1.04027579072863E-0003,-8.90737923327833E-0004,-1.95194664411247E-0003,-1.57085224054754E-0003,-2.13608588092029E-0003,-8.68788978550583E-0004,-1.42717431299388E-0003,-1.37191941030324E-0003,-1.02652097120881E-0003,-1.98983075097203E-0003,-1.65750656742603E-0003,-2.38175666891038E-0003,-1.63810874801129E-0003,-2.84553878009319E-0003,-1.22846965678036E-0003,-1.76840566564351E-0003,-1.05743098538369E-0003,-1.32780196145177E-0003,-1.27457210328430E-0003,-1.16596394218504E-0003,-1.53409398626536E-0003,-1.51504937093705E-0003,-1.73597771208733E-0003,-1.60470476839691E-0003
