,1100,1200,1300,1400,1500,1600,1700,1800,1900,2100,3100,3200,3300,3400,3500,3600,5100,5200,5300,6100,6200,6300,6400,6500,7100,7200,7300,7400,7500,7600,8100,8200,9100,9400
s01,-3.97858093492687E-0004,-1.27275940030813E-0003,-2.77223152806982E-0004,-3.38260579155758E-0004,-2.18487126403488E-0004,-1.15665854536928E-0004,-2.13410938158631E-0004,-8.68255272507668E-0004,-3.33362026140094E-0003,-3.39570222422481E-0004,-4.86679258756340E-0004,3.46090928360354E-0007,-5.22622023709118E-0004,-5.05446572788060E-0004,-1.21086696162820E-0003,-1.58628774806857E-0003,-3.69122193660587E-0004,-1.02677289396524E-0003,-4.93481464218348E-0004,-3.27812216710299E-0004,-3.31942806951702E-0004,-3.09215392917395E-0004,-2.54160258919001E-0004,-3.81613092031330E-0004,-7.96412874478847E-0004,-3.26430145651102E-0003,-1.11828558146954E-0003,-2.21166294068098E-0003,-6.64780440274626E-0004,-6.25417102128267E-0004,-5.96619793213904E-0004,-2.07483302801847E-0003,-3.95052222302183E-0004,-1.75348226912320E-0003
s02,-5.47875497431960E-0005,-7.97839777078479E-0004,-1.05197446828242E-0004,-5.61788183404133E-0005,-5.27452735695988E-0004,-6.98808507877402E-0005,-4.93736115458887E-0006,-2.51444871537387E-0004,3.62493883585557E-0004,3.39008039418331E-0008,-2.66365648712963E-0004,-2.78090938081732E-0005,-1.15673719847109E-0004,-1.18347852549050E-0004,-2.81805463600904E-0004,-5.73874101974070E-0004,-2.57418705587042E-0005,-3.03934473777190E-0004,4.88683057483286E-0004,-6.47654669592157E-0005,4.17766532336827E-0005,6.86602870700881E-0005,4.18141971749719E-0005,-1.14206959551666E-0004,1.39092488097958E-0004,8.11417645309120E-0004,2.07007804419845E-0004,-5.19138644449413E-0004,2.71950237220153E-0004,4.19544841861352E-0004,3.37697565555572E-0004,2.97135091386735E-0004,3.58324439730495E-0004,6.40322454273701E-0004
s03,-2.06882064230740E-0003,-2.86136288195848E-0003,-1.73038442153484E-0003,-1.23038038145751E-0003,-1.89080217387527E-0003,-2.07056803628802E-0003,-1.83796405326575E-0003,-2.87570897489786E-0003,-8.34405329078436E-0003,-7.20775511581451E-0004,-2.31486302800477E-0003,-8.80616949871182E-0004,-9.78440744802356E-0004,-1.26868323422968E-0003,-2.33442126773298E-0003,-3.40499985031784E-0003,-1.60681200213730E-0003,-2.30743386782706E-0003,-1.99887529015541E-0003,-1.60339858848602E-0003,-1.33521587122232E-0003,-1.46877835504711E-0003,-1.45592249464244E-0003,-1.57520221546292E-0003,-2.34818947501481E-0003,-6.57024839892983E-0003,-2.92663555592298E-0003,-4.74279280751944E-0003,-2.18668323941529E-0003,-1.94813369307667E-0003,-2.06974637694657E-0003,-5.30853355303407E-0003,-1.93736376240850E-0003,-3.76650434918702E-0003
s04,-1.60253443755209E-0003,-2.41269799880683E-0003,-1.56719738151878E-0003,-9.73054091446102E-0004,-1.14583433605731E-0003,-1.26429612282664E-0003,-8.76267964486033E-0004,-1.47837621625513E-0003,6.45728316158056E-0003,-3.20200086571276E-0003,-7.30923609808087E-0004,-1.58767245011404E-0004,-6.34284457191825E-0004,-6.76940253470093E-0004,-1.88385182991624E-0003,-1.87382893636823E-0003,-1.66738720145077E-0003,-1.78970536217093E-0003,-3.16019332967699E-0003,-1.62932393141091E-0003,-1.29840581212193E-0003,-1.19546963833272E-0003,-1.55610940419137E-0003,-8.22969770524651E-0004,-1.21453753672540E-0003,1.57212163321674E-0003,-6.96468458045274E-0004,4.37768583651632E-0004,-1.45650270860642E-0003,-1.09852489549667E-0003,3.31741932313889E-0004,3.06494324468076E-0003,-6.82922138366848E-0004,8.62995220813900E-0004
s05,-1.28989492077380E-0003,-2.39598867483437E-0003,-1.18695129640400E-0003,-1.11733039375395E-0003,-1.60903297364712E-0003,-1.59757828805596E-0003,-1.28419883549213E-0003,-1.68602331541479E-0003,-7.51263089478016E-0003,-6.76296825986356E-0004,2.72428551397752E-0005,-1.41552882269025E-0004,-5.05533185787499E-0004,-4.72145824460313E-0004,-1.32389739155769E-0003,-1.68353400658816E-0003,-5.54938684217632E-0004,-1.13358267117292E-0003,-8.25822819024324E-0004,-1.38450646772981E-0003,-1.17064639925957E-0003,-1.05013768188655E-0003,-1.25542294699699E-0003,-1.21761392802000E-0003,-1.19962915778160E-0003,-5.12990774586797E-0003,-1.43721560016274E-0003,-2.61749979108572E-0003,-9.67022264376283E-0004,-1.50216498877853E-0003,-9.61572281084955E-0004,-4.11217892542481E-0003,-1.39894068706781E-0003,-1.75596179906279E-0003
s06,-6.91723485942930E-0004,-1.19839981198311E-0003,-7.45387515053153E-0004,-6.93866168148816E-0004,-7.41097843274474E-0004,-6.93017500452697E-0004,-7.05598038621247E-0004,-8.39658256154507E-0004,-7.89374578744173E-0004,-4.11576940678060E-0004,-6.06025743763894E-0004,-2.54184938967228E-0004,-9.25674044992775E-0004,-8.43394082039595E-0004,-1.28435995429754E-0003,-1.18162401486188E-0003,-6.00450963247567E-0004,-5.67125563975424E-0004,-3.40655096806586E-0004,-7.37038615625352E-0004,-6.75536051858217E-0004,-7.32284213881940E-0004,-5.62833272852004E-0004,-6.64282357320189E-0004,-3.85691120754927E-0004,-2.27916962467134E-0003,-5.22519054356962E-0004,-5.54811966139823E-0004,-1.76397006725892E-0004,-4.60394017864019E-0004,-1.62186624947935E-0004,1.04710308369249E-0003,-5.18017739523202E-0004,1.41672950121574E-0004
s07,2.42179332417436E-0004,4.07186511438340E-0004,2.32612583204173E-0004,1.22827041195706E-0004,2.07255783607252E-0004,3.01104417303577E-0004,3.01004707580432E-0004,3.18982434691861E-0004,-8.65304435137659E-0004,-1.13970318125212E-0005,2.84579058643430E-0004,2.08588113309816E-0004,3.29995644278824E-0004,3.17195022944361E-0004,1.39359734021127E-0004,4.02542209485546E-0004,4.16166185459588E-0005,1.14147704152856E-0004,4.37783601228148E-0004,1.09642372990493E-0004,8.07564283604734E-0005,1.65508739883080E-0004,1.13192336357315E-0005,2.82834080280736E-0004,1.52725318912417E-0004,-4.92155784741044E-0004,2.55132927122759E-0005,-6.62803999148309E-0004,2.03712203074247E-0004,2.03075178433210E-0004,2.42985435761511E-0004,-5.10852318257093E-0004,2.05847813049331E-0004,4.14048816310242E-0004
s08,-9.91117558442056E-0005,-3.40008264174685E-0004,-3.41250386554748E-0004,-2.78913474176079E-0004,-6.13024923950434E-0004,-5.78630191739649E-0004,-6.58622710034251E-0004,-3.78874712623656E-0004,-2.23325612023473E-0003,-2.33536324230954E-0004,-3.64377454388887E-0004,-2.18141474761069E-0004,-4.06940322136506E-0004,-3.98173695430160E-0004,-2.54210521234199E-0004,-8.64889356307685E-0004,-2.45565606746823E-0004,-7.34858389478177E-0004,-4.25852223997936E-0004,-1.87720448593609E-0004,-5.54360100068152E-0004,-6.05574867222458E-0004,-5.46897994354367E-0004,-6.16311735939234E-0004,-7.08778039552271E-0004,-1.87096628360450E-0003,-6.51344424113631E-0004,-1.50710600428283E-0003,-5.95191144384444E-0004,-6.50376139674336E-0004,-5.91169868130237E-0004,-1.55312870629132E-0003,-5.68776798900217E-0004,-1.24491588212550E-0003
s09,-1.11010260297917E-0004,-6.90082233631983E-0005,-5.00118039781228E-0005,-4.35349415056407E-0004,4.78368572657928E-0004,3.33408708684146E-0004,1.65030924108578E-0005,-4.01711004087701E-0004,-2.55035841837525E-0003,-8.83996370248497E-0004,-2.62983056018129E-0004,3.59623576514423E-0004,3.17003548843786E-0004,-3.01920736092143E-0005,-6.30243855994195E-0004,-2.79958709143102E-0004,-1.24905782286078E-0004,-4.76199318654835E-0004,2.71677388809621E-0004,-2.54186568781734E-0004,4.54854089184664E-0005,-5.59595704544336E-0004,-6.52083326713182E-0005,-4.32062894105911E-0004,-3.08613583911210E-0004,-1.16781913675368E-0003,4.45651130576152E-0005,-1.06269249226898E-0003,-2.34879305935465E-0004,-2.08251352887601E-0004,-6.75114395562559E-0004,-1.12741230987012E-0003,8.66705158841796E-0005,-8.48397088702768E-0004
