,1100,1200,1300,1400,1500,1600,1700,1800,1900,2100,3100,3200,3300,3400,3500,3600,5100,5200,5300,6100,6200,6300,6400,6500,7100,7200,7300,7400,7500,7600,8100,8200,9100,9400
s01,2.69044656306505E-0004,7.77458015363663E-0004,1.60623254487291E-0004,2.43525195401162E-0004,3.00985237117857E-0004,2.20521716983058E-0004,1.79612499778159E-0004,2.43514819885604E-0004,1.38709647580981E-0003,4.65314573375508E-0004,2.73724057478830E-0004,1.35993657750078E-0004,2.40510838921182E-0004,1.88533143955283E-0004,2.96466896543279E-0004,4.85426251543686E-0004,-6.09223643550649E-0005,-3.75381857156754E-0003,5.79467487114016E-0005,2.10759331821464E-0004,-1.07753893826157E-0003,-7.67341916798614E-0005,1.80753355380148E-0004,8.87957794475369E-0005,5.70166703255381E-0005,1.12058129161596E-0003,1.14017755549867E-0004,5.73631783481687E-0004,2.17583714402281E-0004,1.48339764564298E-0004,-2.68472445895895E-0004,6.48636923870072E-0005,4.48112958110869E-0004,-1.00382519885898E-0002
s02,1.08052690848126E-0005,2.13913372135721E-0004,-1.08321335574146E-0004,-4.13230773119722E-0005,-5.09245819557691E-0006,-5.65241243748460E-0005,-1.41497774166055E-0004,-5.51213124708738E-0005,-2.44134309468791E-0004,6.17783953202888E-0005,-2.84845518763177E-0005,-1.57361952005886E-0004,-8.85314148035832E-0005,-1.03026453871280E-0004,1.04692560853437E-0004,3.65896958101075E-0005,5.01521863043308E-0004,-2.00784765183926E-0003,1.29503919743001E-0003,2.76142876828089E-0004,1.26722414279357E-0004,3.57370328856632E-0004,3.40718514053151E-0004,1.72819753061049E-0004,5.58220897801220E-0004,-4.73128020530567E-0005,1.25111575471237E-0004,2.28099859668873E-0004,3.97759373299778E-0004,1.06604755274020E-0004,2.52285646274686E-0003,1.39048136770725E-0003,2.53821397200227E-0003,5.01232175156474E-0003
s03,-3.18547332426533E-0004,7.31406500563026E-0004,-2.47806514380500E-0004,-1.43491095514037E-0004,-2.16626620385796E-0004,-1.75265959114768E-0004,-2.71330325631425E-0004,1.22683792142197E-0004,2.26786732673645E-0003,4.95872693136334E-0004,5.17540611326694E-0004,1.30829357658513E-0004,9.96003727777861E-0005,-5.55953229195438E-0005,2.88626848487183E-0004,6.17495388723910E-0004,-6.01055391598493E-0004,-5.54348621517420E-0003,-6.70723209623247E-0004,-3.74076742446050E-0004,-1.87496480066329E-0003,-5.79701096285135E-0004,-2.88817187538370E-0004,-1.92508057807572E-0004,-7.75974593125284E-0004,1.00736098829657E-0003,-5.91874297242612E-0004,2.66610441030934E-0004,-6.34363386780024E-0004,-5.62293513212353E-0004,-1.89780117943883E-0003,-8.14633502159268E-0004,-7.55379442125559E-0004,-1.59920305013657E-0002
s04,-2.20284867100418E-0003,-1.50220002979040E-0003,-2.72726360708475E-0003,-1.35750626213849E-0003,-2.05839797854424E-0003,-2.17684987001121E-0003,-1.50237942580134E-0003,-2.08255299367011E-0003,-4.47401823475957E-0003,-4.89394005853683E-0004,-4.40504372818396E-0004,-7.39166745916009E-0004,-8.51252814754844E-0004,-1.02996383793652E-0003,-1.46498042158782E-0003,-5.28712873347104E-0004,-2.47884728014469E-0003,-2.37155985087156E-0003,-6.08262373134494E-0003,-1.96190760470927E-0003,6.97206007316709E-0004,-1.50225323159248E-0003,-1.47616025060415E-0003,-4.84010874060914E-0004,-3.07479989714921E-0003,-2.75714602321386E-0003,-1.39869458507746E-0003,-1.03134603705257E-0003,-5.33616309985518E-0003,-2.20123864710331E-0003,2.42600892670453E-0003,2.44344555540010E-0004,9.96827031485736E-0004,1.56316012144089E-0002
s05,-1.35424677864648E-0004,6.44209096208215E-0004,-1.67918871738948E-0004,-1.15449583972804E-0004,-1.44522258779034E-0004,-8.93501564860344E-0005,-1.73818509210832E-0004,6.90401138854213E-0005,2.11130990646780E-0003,2.46005336521193E-0004,-1.23326506582089E-0004,2.89176859951112E-0005,7.42493502912112E-0005,6.05179593549110E-0005,1.12301218905486E-0004,3.29324684571475E-0004,-1.91647864994593E-0004,-3.66698601283133E-0003,-3.10814008116722E-0004,-2.94875790132210E-0004,-1.73787702806294E-0003,-3.95090959500521E-0004,-2.39465618506074E-0004,-1.34039190015756E-0004,-2.93957826215774E-0004,9.56765958108008E-0004,-1.20295429951511E-0004,3.77889373339713E-0004,-1.73514403286390E-0004,-3.91378969652578E-0004,-4.26499871537089E-0004,-4.77332680020481E-0004,-3.29815316945314E-0004,-7.55149824544787E-0003
s06,7.02414472470991E-0005,2.00892682187259E-0004,-8.65501497173682E-0005,-6.61661324556917E-0005,-3.53417672158685E-0005,-1.41753233037889E-0004,-1.33702560560778E-0004,-1.73866210388951E-0004,-7.14570560376160E-0005,-1.24173835502006E-0004,-2.52148165600374E-0004,-2.35835585044697E-0004,-1.64258381118998E-0005,-4.44391262135468E-0005,1.38185903779231E-0004,-1.26931583508849E-0004,2.08173194550909E-0004,2.48940195888281E-0003,1.31777371279895E-0003,1.82879139174474E-0005,-2.52870493568480E-0004,8.17988548078574E-0005,1.28277053590864E-0004,1.21915116324089E-0004,1.14524737000465E-0003,1.82846735697240E-0003,3.32472962327302E-0004,7.88179284427315E-0004,6.22986408416182E-0004,5.32795034814626E-0004,1.09189038630575E-0003,7.13228539098054E-0004,2.28323478950188E-0004,9.93826799094677E-0003
s07,-1.33067340357229E-0004,-2.96816113404930E-0004,-1.65942081366666E-0004,-1.78779009729624E-0004,-2.09309349884279E-0004,-1.61691525136121E-0004,-1.51008149259724E-0004,-1.58218535943888E-0004,3.18213424179703E-0004,-2.56671337410808E-0004,-4.31324042438064E-0005,-2.81100310530746E-0005,7.29814564692788E-0005,9.95360096567310E-0006,1.38628412969410E-0004,-5.81184140173718E-0005,1.96408494957723E-0004,-8.11784411780536E-0004,-6.22245497652329E-0005,-1.41255368362181E-0004,7.57189991418272E-0004,-6.39769568806514E-0005,-7.91239363024943E-0005,-7.70858459873125E-0005,-1.64916404173709E-0004,1.91638013347983E-0004,-6.39671634417027E-0005,1.76936679054052E-0004,-8.44733513076790E-0005,-5.82977263547946E-0005,-3.77100892364979E-0004,-1.62843207363039E-0004,-1.22633005958050E-0004,1.37699348852038E-0003
s08,-2.03092931769788E-0004,-2.87001221295213E-0005,-5.40647779416759E-0005,-7.49768078094348E-0005,4.89939702674746E-0005,3.51339222106617E-0005,-3.80867140847840E-0006,-3.51124072039966E-0005,6.22239778749645E-0004,2.73564528470160E-0005,-3.08951421175152E-0005,-3.18272686854471E-0005,-2.27150812861510E-0005,-4.80902162962593E-0005,-7.19986710464582E-0005,6.52173112030141E-0005,-2.72225763183087E-0004,-2.16823164373636E-0003,-1.62757525686175E-0004,-1.68628743267618E-0004,-7.66745302826166E-0004,-2.37535161431879E-0004,-9.73503701970913E-0005,-1.24937709188089E-0004,-1.97460685740225E-0004,3.69572226190940E-0004,-1.56102410983294E-0004,1.91657018149272E-0005,-1.41974116559140E-0004,-1.05787665233947E-0004,5.02544535265770E-0005,4.65086668555159E-0005,6.17780548054725E-0004,-4.75943880155683E-0003
s09,-9.26906941458583E-0005,7.37794016458793E-0006,-7.33390552341007E-0005,2.46238014369737E-0005,-1.37615308631212E-0004,-1.13339810923208E-0004,-9.24434789340012E-0005,-2.37012500292622E-0006,7.72313098423183E-0004,1.97271016077138E-0004,2.55602153629297E-0005,-8.43124216771685E-0005,-9.84737853286788E-0005,-5.92262440477498E-0005,5.23111048096325E-0005,3.48319736076519E-0005,-1.86208140803501E-0004,-1.85940519440919E-0003,-1.80059912963770E-0004,-9.01682069525123E-0005,-6.81919278576970E-0004,-1.78161964868195E-0004,-1.19982927571982E-0004,-1.08412124973256E-0004,-2.26186646614224E-0004,2.83144385321066E-0004,-1.97311208466999E-0004,5.46853189007379E-0005,-1.61537958774716E-0004,-1.13776433863677E-0004,-5.58097905013710E-0004,-1.88189238542691E-0004,-4.38589195255190E-0004,-5.12931495904922E-0003
s10,1.00030004978180E-0002,3.51046374998987E-0003,8.70761089026928E-0003,2.41982121951878E-0003,2.63507245108485E-0003,1.64105859585106E-0003,1.05611663311720E-0002,3.01932613365352E-0003,4.18076571077108E-0003,2.89277192205191E-0002,3.79866803996265E-0003,4.49024094268680E-0003,2.44742725044489E-0003,1.26467458903790E-0003,1.10015589743853E-0002,4.40020905807614E-0003,2.17206845991313E-0003,5.36166951060295E-0002,7.80994631350040E-0003,5.29047148302197E-0003,9.95939895510674E-0002,8.17159414291382E-0002,4.69064060598612E-0003,9.75459534674883E-0003,5.38973696529865E-0003,-1.06898890808225E-0002,7.27000692859292E-0003,-1.59993600100279E-0002,1.34349651634693E-0002,3.44728515483439E-0003,4.17458750307560E-0002,2.23147193901241E-0003,5.60396444052458E-0003,6.88750371336937E-0002
s11,1.81414338294417E-0003,1.82423414662480E-0003,1.62639934569597E-0003,1.38948985841125E-0003,1.47652532905340E-0003,1.34276645258069E-0003,1.44738249946386E-0003,1.39734672848135E-0003,2.04921420663595E-0003,1.56113260891289E-0003,1.36616639792919E-0003,1.70904328115284E-0003,1.39533309265971E-0003,1.81670277379453E-0003,1.39631435740739E-0003,2.15660710819066E-0003,1.50220876093954E-0003,1.25598662998527E-0003,2.24336585961282E-0003,1.49752770084888E-0003,1.12895853817463E-0003,1.42714951653033E-0003,1.57128786668181E-0003,1.52148609049618E-0003,1.82622217107564E-0003,2.07168771885335E-0003,1.62479234859347E-0003,1.92299927584827E-0003,1.77915079984814E-0003,2.03417497687042E-0003,1.80035352241248E-0003,2.11851554922760E-0003,2.89728213101625E-0003,-1.75128836417571E-0004
s12,2.54074984695762E-0005,1.02104560937732E-0003,9.87963576335460E-0005,6.54959701932967E-0004,4.79055277537554E-0004,-2.90464493446052E-0004,5.49729389604181E-0004,8.29969212645665E-0005,4.44983597844839E-0003,4.75875858683139E-0004,5.29262644704431E-0004,5.29474491486326E-0005,2.39774628425948E-0004,7.81587383244187E-0004,4.59353934274986E-0004,5.18169603310525E-0004,6.78482523653656E-0004,-6.87032099813223E-0003,1.27794733271003E-0003,3.95879382267594E-0004,-2.82270950265229E-0003,-4.95974563818891E-0005,5.34929975401610E-0004,-6.24718726612627E-0004,8.46877956064418E-0005,2.45304475538433E-0003,6.11741736065596E-0004,1.24886678531766E-0003,-1.82309886440635E-0004,4.44825069280341E-0004,-7.13223707862198E-0004,1.10267172567546E-0003,1.79743964690715E-0003,-2.00404841452837E-0002
s13,1.13220536150038E-0004,9.78586496785283E-0004,-2.02021928998874E-0005,1.92577354027890E-0004,2.10350073757581E-0004,1.82535703061149E-0004,5.98864971834701E-0005,4.15570430050138E-0005,2.77053168974817E-0003,8.16508836578578E-0004,3.38491052389145E-0004,6.72412788844667E-0005,3.13696335069835E-0004,2.18651097384281E-0004,2.56726401858032E-0004,5.35278348252177E-0004,-1.02603102277499E-0004,-9.75052267313004E-0003,4.33995854109526E-0004,-3.88723186915740E-0004,-3.36537859402597E-0003,-1.17328413762152E-0003,-6.08231406658888E-0004,-9.48040920775384E-0004,-1.99532005353831E-0004,2.09708232432604E-0003,-2.43385860812850E-0004,6.11309194937348E-0004,-1.50502120959572E-0004,-2.16849846765399E-0004,1.09252214315347E-0004,5.29450655449182E-0004,2.24221125245094E-0003,-1.65706034749746E-0002
