,1100,1200,1300,1400,1500,1600,1700,1800,1900,2100,3100,3200,3300,3400,3500,3600,5100,5200,5300,6100,6200,6300,6400,6500,7100,7200,7300,7400,7500,7600,8100,8200,9100,9400
s01,-4.10600565373898E-0003,-3.83870815858245E-0003,-3.96227836608887E-0003,-3.43904830515385E-0003,-2.43686675094068E-0003,1.27600901760161E-0003,-3.48032335750759E-0003,-4.29660407826304E-0003,-3.51618463173509E-0003,-2.52857897430658E-0003,-3.12616629526019E-0003,-2.84740934148431E-0003,1.58958765678108E-0003,-1.86293711885810E-0003,-4.68190945684910E-0003,-5.90630224905908E-0004,-2.95355683192611E-0003,-3.61948134377599E-0003,-3.42698930762708E-0003,-3.51747358217835E-0003,-3.19273676723242E-0003,-3.86924319900572E-0003,3.85983730666339E-0003,-4.18988103047013E-0003,-2.34238058328629E-0003,-3.25814029201865E-0003,-2.36209388822317E-0003,-2.96585657633841E-0003,-3.33319162018597E-0003,-2.50331568531692E-0003,-4.57940949127078E-0003,-3.65971098653972E-0003,-4.12252219393849E-0003,-4.59684710949659E-0003
s02,-6.28690980374813E-0003,-4.01831697672606E-0003,-5.58728352189064E-0003,-4.95033105835319E-0003,-2.99909384921193E-0003,-4.17468603700399E-0003,-6.67862221598625E-0003,-7.04232370480895E-0003,-5.00056147575378E-0003,-4.82442462816834E-0003,-5.17912209033966E-0003,-6.02920353412628E-0003,-4.30153682827950E-0003,-5.37225790321827E-0003,-6.16593845188618E-0003,-4.29621664807200E-0003,-5.05146663635969E-0003,-6.58402359113097E-0003,-5.08913071826100E-0003,-5.50127588212490E-0003,-6.57956954091787E-0003,-6.31710654124618E-0003,-6.70422799885273E-0003,-7.06713180989027E-0003,-6.38204580172896E-0003,-4.41076094284654E-0003,-4.72654076293111E-0003,-3.62099288031459E-0003,-6.34092651307583E-0003,-4.36254171654582E-0003,-3.74315516091883E-0003,-4.60482947528362E-0003,-3.72270750813186E-0003,-4.02183085680008E-0003
s03,-4.92312712594867E-0004,-6.59759505651891E-0004,3.23877931805328E-0004,-3.42633487889543E-0004,3.11892642639577E-0003,8.98287631571293E-0003,-3.17555328365415E-0004,-1.29480904433876E-0003,-1.31734821479768E-0003,-1.97888919501565E-0004,-2.20618047751486E-0003,-2.15016747824848E-0003,1.89479126129299E-0003,-1.65598478633910E-0003,-6.98142452165484E-0003,-5.52370875084307E-0005,-1.73412950243801E-0003,-3.17563326098025E-0003,-2.27561150677502E-0003,-3.58918012352660E-0004,1.72194195329212E-0004,-1.41757144592702E-0003,1.42254354432225E-0002,-1.27998355310410E-0003,-3.16620717057958E-0004,-1.94112234748900E-0003,-3.85372288292274E-0004,-1.66898465249687E-0003,-1.11773924436420E-0003,-7.41971307434142E-0004,-4.79295616969466E-0003,-2.86196521483362E-0003,-4.22869529575110E-0003,-4.04673721641302E-0003
s04,-1.11714517697692E-0002,-1.04412911459804E-0002,-1.06425955891609E-0002,-8.50516930222511E-0003,-1.08548775315285E-0002,-1.89178828150034E-0002,-8.44206567853689E-0003,-1.17837535217404E-0002,-4.77469200268388E-0003,3.84289305657148E-0003,-5.19260251894593E-0003,-6.42884941771626E-0003,-1.49964098818600E-0003,-4.85496409237385E-0003,-8.64371564239263E-0003,-4.50460845604539E-0003,-8.02306365221739E-0003,-9.50480904430151E-0003,-1.35119259357452E-0002,-9.58841852843761E-0003,-9.14872344583273E-0003,-9.86574962735176E-0003,-5.00453412532806E-0002,-1.02595537900925E-0002,-5.79981552436948E-0003,-6.89887860789895E-0003,-8.10112804174423E-0003,-6.76421867683530E-0003,-1.09390085563064E-0002,-9.65961907058954E-0003,-5.22645702585578E-0003,-7.10231158882380E-0003,-5.56350266560912E-0003,-1.27342250198126E-0002
s05,-1.29434023983777E-0003,-5.05780684761703E-0004,-3.55641241185367E-0004,5.30313875060529E-0004,3.24914185330272E-0003,8.06779507547617E-0003,-6.17397192399949E-0004,-2.32366821728647E-0003,-5.10466692503542E-0004,-1.81825511390343E-0004,-2.03167833387852E-0003,-1.70088291633874E-0003,1.51080032810569E-0003,-1.49144476745278E-0003,-4.59481030702591E-0003,-7.73551073507406E-0005,-2.61710258200765E-0003,-2.89791170507669E-0003,-2.79854354448617E-0003,3.02658067084849E-0004,1.01932079996914E-0003,-1.05896405875683E-0003,1.35382860898972E-0002,-9.03216539882124E-0004,-1.17839919403195E-0003,-1.16222968790680E-0003,-8.98845843039453E-0004,-1.24914769548923E-0003,-1.98065093718469E-0003,-1.15183072921354E-0004,-3.11289331875742E-0003,-1.90571486018598E-0003,-3.04238637909293E-0003,-3.88072198256850E-0003
s06,-8.61003354657441E-0004,-3.42018029186875E-0004,-1.09403459646273E-0004,-3.21380648529157E-0004,3.19438695441931E-0004,1.62547768559307E-0003,-4.01128694647923E-0004,-1.13683461677283E-0003,9.44371859077364E-0005,1.37203314807266E-0004,2.68451491137967E-0004,2.54969752859324E-0004,2.28015729226172E-0003,8.98803235031664E-0004,-3.33561591105536E-0004,1.47434952668846E-0003,1.72094223671593E-0004,-1.45212557981722E-0004,-2.50751210842282E-0004,2.91843840386719E-0004,2.20597066800110E-0004,-1.73930689925328E-0004,4.10684384405613E-0003,-3.94479080568999E-0004,-2.62814544839785E-0004,-1.14282325375825E-0003,-4.09684085752815E-0004,-4.73213993245736E-0004,-3.46610555425286E-0004,-8.64335976075381E-0004,1.35398702695966E-0003,-3.06138739688322E-0004,-5.29275042936206E-0004,-3.30880837282166E-0004
s07,-8.26154556125402E-0003,-7.40897143259645E-0003,-8.04985873401165E-0003,-6.87981396913528E-0003,-8.32781661301851E-0003,-9.44454688578844E-0003,-8.42431560158730E-0003,-7.91929289698601E-0003,-8.98808147758246E-0003,-8.11412837356329E-0003,-7.38348159939051E-0003,-8.29027406871319E-0003,-8.86026304215193E-0003,-9.09129064530134E-0003,-7.00977956876159E-0003,-8.17709043622017E-0003,-5.33943390473723E-0003,-7.30303069576621E-0003,-8.98241810500622E-0003,-6.97904871776700E-0003,-8.29770974814892E-0003,-8.66319518536329E-0003,-1.79257635027170E-0002,-9.34993661940098E-0003,-9.04369913041592E-0003,-9.07568633556366E-0003,-8.20555444806814E-0003,-8.96293763071299E-0003,-9.16796270757914E-0003,-8.78552906215191E-0003,-1.00949639454484E-0002,-9.66674927622080E-0003,-8.53898562490940E-0003,-8.71610548347235E-0003
s08,-1.10130349639803E-0003,-9.58480290137231E-0004,-8.16879794001579E-0004,-1.20284268632531E-0003,3.01003165077418E-0004,2.26426124572754E-0003,-1.96649387362413E-0004,-9.85368969850242E-0004,-1.08111498411745E-0003,-3.76442563720047E-0004,-4.44139848696068E-0004,3.91198882425670E-0005,1.72844284679741E-0003,-9.73176502157003E-0005,-1.71638152096421E-0003,1.13993929699063E-0003,-4.67424659291282E-0004,-7.03580444678664E-0004,-6.59839366562664E-0004,-6.92398287355900E-0004,1.07362990092952E-0004,-1.59700284712017E-0004,5.59049611911178E-0003,-3.92446730984375E-0004,-4.58714697742835E-0004,-8.86670546606183E-0004,-4.35133260907605E-0004,-4.64150216430426E-0004,-5.11367106810212E-0004,-4.94620588142425E-0004,-1.41393661033362E-0003,-9.52310103457421E-0004,-1.61720882169902E-0003,-1.37629325035959E-0003
s09,1.62647262215614E-0001,1.22903652489185E-0001,1.60819470882416E-0001,3.04289907217026E-0001,-3.24600283056498E-0003,6.01354315876961E-0002,1.59499153494835E-0001,2.43307396769524E-0001,3.25692951679230E-0001,8.44151526689529E-0002,2.02140241861343E-0001,1.20132267475128E-0001,3.26288975775242E-0002,1.57744631171226E-0001,2.81733244657516E-0001,1.56270191073418E-0001,1.58821582794189E-0001,1.58531144261360E-0001,-3.54549381881952E-0003,1.65964141488075E-0001,2.71457731723785E-0002,3.30159366130829E-0001,1.07692383229733E-0001,2.64065414667130E-0001,1.59081429243088E-0001,3.86137701570988E-0002,-3.31897358410060E-0003,1.62215694785118E-0001,1.64658859372139E-0001,1.64460226893425E-0001,3.33757579326630E-0001,1.66095837950706E-0001,2.49668117612600E-0002,1.68759629130363E-0001
